Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2
0	1,2207	0	306,396	0	-1,2207
1	-1,2207	1	306,396	1	-2,44141
2	1,2207	2	307,617	2	0
3	0	3	305,176	3	-1,2207
4	0	4	306,396	4	-2,44141
5	0	5	306,396	5	-2,44141
6	2,44141	6	307,617	6	-2,44141
7	1,2207	7	306,396	7	1,2207
8	-1,2207	8	307,617	8	-2,44141
9	0	9	307,617	9	-1,2207
10	2,44141	10	307,617	10	-1,2207
11	-1,2207	11	305,176	11	-2,44141
12	1,2207	12	306,396	12	-3,66211
13	1,2207	13	306,396	13	1,2207
14	0	14	305,176	14	-1,2207
15	0	15	307,617	15	-1,2207
16	-1,2207	16	305,176	16	0
17	-1,2207	17	305,176	17	-1,2207
18	1,2207	18	306,396	18	-1,2207
19	-2,44141	19	305,176	19	0
20	-9,76563	20	307,617	20	-2,44141
21	-21,9727	21	306,396	21	0
22	-34,1797	22	307,617	22	-1,2207
23	-46,3867	23	307,617	23	1,2207
24	-335,693	24	307,617	24	-3,66211
25	-311,279	25	306,396	25	0
26	-308,838	26	305,176	26	-1,2207
27	-305,176	27	305,176	27	-1,2207
28	-308,838	28	306,396	28	0
29	-307,617	29	305,176	29	-1,2207
30	-305,176	30	306,396	30	0
31	-303,955	31	307,617	31	-1,2207
32	-306,396	32	306,396	32	0
33	-305,176	33	306,396	33	-1,2207
34	-303,955	34	306,396	34	-2,44141
35	-306,396	35	306,396	35	-1,2207
36	-306,396	36	303,955	36	-1,2207
37	-305,176	37	305,176	37	0
38	-305,176	38	306,396	38	-1,2207
39	-306,396	39	305,176	39	1,2207
40	-307,617	40	305,176	40	-1,2207
41	-307,617	41	307,617	41	-1,2207
42	-305,176	42	306,396	42	-2,44141
43	-306,396	43	306,396	43	0
44	-306,396	44	306,396	44	1,2207
45	-305,176	45	306,396	45	0
46	-305,176	46	307,617	46	-1,2207
47	-307,617	47	307,617	47	0
48	-305,176	48	306,396	48	-1,2207
49	-306,396	49	307,617	49	-1,2207
50	-306,396	50	306,396	50	0
51	-306,396	51	305,176	51	0
52	-305,176	52	306,396	52	-2,44141
53	-305,176	53	306,396	53	0
54	-305,176	54	306,396	54	0
55	-305,176	55	306,396	55	-2,44141
56	-305,176	56	306,396	56	1,2207
57	-306,396	57	306,396	57	-1,2207
58	-306,396	58	306,396	58	-1,2207
59	-306,396	59	307,617	59	0
60	-305,176	60	306,396	60	0
61	-307,617	61	307,617	61	0
62	-305,176	62	306,396	62	-1,2207
63	-305,176	63	305,176	63	-1,2207
64	-305,176	64	306,396	64	-1,2207
65	-305,176	65	306,396	65	-1,2207
66	-306,396	66	303,955	66	-1,2207
67	-303,955	67	306,396	67	1,2207
68	-306,396	68	307,617	68	-1,2207
69	-305,176	69	306,396	69	1,2207
70	-305,176	70	305,176	70	0
71	-305,176	71	306,396	71	-1,2207
72	-305,176	72	307,617	72	-1,2207
73	-306,396	73	305,176	73	-1,2207
74	-305,176	74	307,617	74	0
75	-306,396	75	305,176	75	0
76	-303,955	76	307,617	76	-1,2207
77	-305,176	77	305,176	77	-1,2207
78	-305,176	78	307,617	78	-1,2207
79	-305,176	79	307,617	79	0
80	-303,955	80	306,396	80	0
81	-307,617	81	306,396	81	0
82	-306,396	82	307,617	82	-1,2207
83	-303,955	83	306,396	83	0
84	-306,396	84	306,396	84	-1,2207
85	-307,617	85	306,396	85	-1,2207
86	-305,176	86	305,176	86	0
87	-306,396	87	306,396	87	0
88	-305,176	88	306,396	88	0
89	-305,176	89	307,617	89	0
90	-303,955	90	303,955	90	-2,44141
91	-305,176	91	307,617	91	1,2207
92	-306,396	92	306,396	92	-2,44141
93	-306,396	93	306,396	93	0
94	-305,176	94	306,396	94	-1,2207
95	-303,955	95	306,396	95	0
96	-303,955	96	305,176	96	2,44141
97	-305,176	97	306,396	97	0
98	-306,396	98	305,176	98	1,2207
99	-305,176	99	306,396	99	1,2207
100	-303,955	100	306,396	100	-1,2207
101	-303,955	101	306,396	101	0
102	-302,734	102	307,617	102	2,44141
103	-305,176	103	306,396	103	1,2207
104	-305,176	104	307,617	104	0
105	-305,176	105	305,176	105	1,2207
106	-306,396	106	307,617	106	1,2207
107	-305,176	107	307,617	107	1,2207
108	-303,955	108	306,396	108	1,2207
109	-303,955	109	307,617	109	0
110	-306,396	110	306,396	110	1,2207
111	-303,955	111	307,617	111	0
112	-305,176	112	306,396	112	0
113	-305,176	113	305,176	113	1,2207
114	-306,396	114	305,176	114	1,2207
115	-303,955	115	306,396	115	0
116	-303,955	116	305,176	116	-1,2207
117	-305,176	117	307,617	117	2,44141
118	-306,396	118	305,176	118	0
119	-303,955	119	305,176	119	1,2207
120	-306,396	120	306,396	120	0
121	-305,176	121	307,617	121	0
122	-306,396	122	306,396	122	0
123	-305,176	123	306,396	123	0
124	-306,396	124	306,396	124	-1,2207
125	-305,176	125	307,617	125	0
126	-303,955	126	305,176	126	1,2207
127	-239,258	127	307,617	127	2,44141
128	8,54492	128	306,396	128	1,2207
129	8,54492	129	306,396	129	-1,2207
130	6,10352	130	307,617	130	-1,2207
131	3,66211	131	307,617	131	-2,44141
132	2,44141	132	306,396	132	-1,2207
133	0	133	307,617	133	-2,44141
134	1,2207	134	305,176	134	-2,44141
135	0	135	305,176	135	-1,2207
136	-1,2207	136	307,617	136	-1,2207
137	0	137	303,955	137	-2,44141
138	-1,2207	138	306,396	138	1,2207
139	1,2207	139	306,396	139	-1,2207
140	2,44141	140	305,176	140	-1,2207
141	0	141	306,396	141	0
142	2,44141	142	307,617	142	-1,2207
143	0	143	306,396	143	-1,2207
144	2,44141	144	306,396	144	0
145	2,44141	145	305,176	145	-2,44141
146	1,2207	146	305,176	146	-2,44141
147	2,44141	147	307,617	147	-2,44141
148	-2,44141	148	305,176	148	-2,44141
149	-1,2207	149	307,617	149	-1,2207
150	1,2207	150	307,617	150	-2,44141
151	0	151	307,617	151	-1,2207
152	0	152	307,617	152	-1,2207
153	0	153	305,176	153	0
154	1,2207	154	307,617	154	-1,2207
155	1,2207	155	303,955	155	-1,2207
156	3,66211	156	306,396	156	-1,2207
157	1,2207	157	306,396	157	0
158	1,2207	158	307,617	158	0
159	1,2207	159	306,396	159	0
160	-1,2207	160	303,955	160	-3,66211
161	0	161	306,396	161	-2,44141
162	1,2207	162	305,176	162	0
163	1,2207	163	306,396	163	0
164	1,2207	164	306,396	164	-3,66211
165	1,2207	165	307,617	165	-1,2207
166	1,2207	166	305,176	166	-1,2207
167	1,2207	167	305,176	167	-1,2207
168	0	168	307,617	168	-2,44141
169	0	169	306,396	169	-1,2207
170	1,2207	170	307,617	170	0
171	1,2207	171	306,396	171	-1,2207
172	-2,44141	172	307,617	172	0
173	1,2207	173	305,176	173	0
174	1,2207	174	305,176	174	1,2207
175	1,2207	175	307,617	175	-1,2207
176	1,2207	176	307,617	176	-1,2207
177	0	177	306,396	177	-2,44141
178	0	178	303,955	178	0
179	1,2207	179	306,396	179	-1,2207
180	2,44141	180	306,396	180	-1,2207
181	-2,44141	181	307,617	181	0
182	1,2207	182	307,617	182	-1,2207
183	1,2207	183	306,396	183	-1,2207
184	-1,2207	184	305,176	184	-1,2207
185	0	185	305,176	185	-1,2207
186	0	186	306,396	186	0
187	0	187	307,617	187	0
188	-1,2207	188	307,617	188	-1,2207
189	2,44141	189	306,396	189	-1,2207
190	0	190	306,396	190	0
191	0	191	306,396	191	-2,44141
192	1,2207	192	306,396	192	-1,2207
193	0	193	306,396	193	-2,44141
194	-1,2207	194	306,396	194	0
195	-1,2207	195	306,396	195	0
196	0	196	306,396	196	-2,44141
197	1,2207	197	306,396	197	-1,2207
198	2,44141	198	306,396	198	-2,44141
199	0	199	306,396	199	-1,2207
200	0	200	307,617	200	-2,44141
201	0	201	305,176	201	-3,66211
202	1,2207	202	306,396	202	-1,2207
203	0	203	305,176	203	-1,2207
204	1,2207	204	307,617	204	-1,2207
205	1,2207	205	307,617	205	0
206	0	206	307,617	206	-2,44141
207	0	207	305,176	207	0
208	0	208	306,396	208	-1,2207
209	0	209	306,396	209	-2,44141
210	0	210	307,617	210	-1,2207
211	2,44141	211	306,396	211	-2,44141
212	1,2207	212	305,176	212	-1,2207
213	1,2207	213	305,176	213	-1,2207
214	0	214	306,396	214	0
215	2,44141	215	307,617	215	-1,2207
216	2,44141	216	306,396	216	-1,2207
217	1,2207	217	306,396	217	-1,2207
218	0	218	306,396	218	0
219	0	219	306,396	219	-1,2207
220	1,2207	220	307,617	220	0
221	0	221	306,396	221	-1,2207
222	-1,2207	222	305,176	222	-2,44141
223	1,2207	223	305,176	223	-1,2207
224	-386,963	224	307,617	224	0
225	-314,941	225	306,396	225	0
226	-311,279	226	306,396	226	-2,44141
227	-307,617	227	306,396	227	-1,2207
228	-310,059	228	305,176	228	1,2207
229	-306,396	229	306,396	229	0
230	-306,396	230	306,396	230	0
231	-305,176	231	306,396	231	0
232	-302,734	232	303,955	232	-1,2207
233	-303,955	233	306,396	233	-1,2207
234	-305,176	234	306,396	234	0
235	-306,396	235	306,396	235	-1,2207
236	-303,955	236	307,617	236	0
237	-306,396	237	305,176	237	0
238	-303,955	238	305,176	238	0
239	-308,838	239	307,617	239	-3,66211
240	-307,617	240	306,396	240	-1,2207
241	-306,396	241	306,396	241	0
242	-306,396	242	305,176	242	0
243	-306,396	243	306,396	243	1,2207
244	-305,176	244	305,176	244	-1,2207
245	-302,734	245	305,176	245	-1,2207
246	-305,176	246	306,396	246	0
247	-305,176	247	305,176	247	-1,2207
248	-305,176	248	306,396	248	-1,2207
249	-305,176	249	305,176	249	-2,44141
250	-308,838	250	307,617	250	-1,2207
251	-306,396	251	305,176	251	-1,2207
252	-303,955	252	306,396	252	-1,2207
253	-305,176	253	305,176	253	-1,2207
254	-307,617	254	307,617	254	-1,2207
255	-303,955	255	307,617	255	-1,2207
256	-303,955	256	307,617	256	-1,2207
257	-303,955	257	306,396	257	0
258	-306,396	258	306,396	258	-1,2207
259	-302,734	259	306,396	259	0
260	-306,396	260	306,396	260	-2,44141
261	-306,396	261	307,617	261	0
262	-306,396	262	307,617	262	0
263	-303,955	263	305,176	263	0
264	-306,396	264	305,176	264	0
265	-306,396	265	306,396	265	-1,2207
266	-305,176	266	307,617	266	0
267	-305,176	267	305,176	267	1,2207
268	-305,176	268	307,617	268	-1,2207
269	-305,176	269	307,617	269	0
270	-306,396	270	305,176	270	1,2207
271	-306,396	271	306,396	271	0
272	-305,176	272	305,176	272	1,2207
273	-305,176	273	306,396	273	-1,2207
274	-306,396	274	305,176	274	1,2207
275	-305,176	275	306,396	275	-1,2207
276	-307,617	276	306,396	276	1,2207
277	-303,955	277	307,617	277	1,2207
278	-306,396	278	306,396	278	2,44141
279	-303,955	279	305,176	279	1,2207
280	-305,176	280	306,396	280	1,2207
281	-306,396	281	305,176	281	1,2207
282	-303,955	282	307,617	282	1,2207
283	-305,176	283	307,617	283	1,2207
284	-306,396	284	307,617	284	1,2207
285	-306,396	285	306,396	285	0
286	-305,176	286	307,617	286	0
287	-307,617	287	306,396	287	-1,2207
288	-305,176	288	303,955	288	1,2207
289	-305,176	289	306,396	289	0
290	-306,396	290	303,955	290	1,2207
291	-305,176	291	307,617	291	0
292	-305,176	292	305,176	292	-1,2207
293	-305,176	293	306,396	293	2,44141
294	-305,176	294	306,396	294	-1,2207
295	-305,176	295	307,617	295	-2,44141
296	-303,955	296	307,617	296	-1,2207
297	-303,955	297	307,617	297	-1,2207
298	-303,955	298	305,176	298	0
299	-307,617	299	307,617	299	1,2207
300	-303,955	300	303,955	300	0
301	-306,396	301	306,396	301	3,66211
302	-307,617	302	305,176	302	1,2207
303	-305,176	303	305,176	303	1,2207
304	-305,176	304	306,396	304	-1,2207
305	-306,396	305	303,955	305	0
306	-305,176	306	305,176	306	0
307	-303,955	307	305,176	307	-1,2207
308	-306,396	308	306,396	308	2,44141
309	-306,396	309	307,617	309	1,2207
310	-305,176	310	307,617	310	1,2207
311	-305,176	311	306,396	311	1,2207
312	-302,734	312	305,176	312	1,2207
313	-303,955	313	307,617	313	0
314	-303,955	314	307,617	314	-2,44141
315	-306,396	315	305,176	315	-1,2207
316	-305,176	316	305,176	316	0
317	-303,955	317	305,176	317	1,2207
318	-305,176	318	302,734	318	0
319	-303,955	319	306,396	319	0
320	-308,838	320	307,617	320	1,2207
321	-306,396	321	307,617	321	1,2207
322	-305,176	322	305,176	322	0
323	-307,617	323	306,396	323	0
324	-303,955	324	307,617	324	0
325	-305,176	325	307,617	325	0
326	-305,176	326	306,396	326	0
327	-302,734	327	307,617	327	0
328	36,6211	328	306,396	328	1,2207
329	6,10352	329	305,176	329	-1,2207
330	6,10352	330	305,176	330	0
331	4,88281	331	305,176	331	-2,44141
332	6,10352	332	306,396	332	-2,44141
333	1,2207	333	307,617	333	-2,44141
334	0	334	306,396	334	-1,2207
335	-1,2207	335	305,176	335	-1,2207
336	-1,2207	336	306,396	336	-2,44141
337	-1,2207	337	307,617	337	0
338	0	338	305,176	338	1,2207
339	0	339	305,176	339	-2,44141
340	0	340	307,617	340	-2,44141
341	1,2207	341	303,955	341	-2,44141
342	1,2207	342	306,396	342	0
343	0	343	303,955	343	-2,44141
344	2,44141	344	306,396	344	-2,44141
345	3,66211	345	307,617	345	-1,2207
346	1,2207	346	307,617	346	0
347	2,44141	347	306,396	347	-1,2207
348	-1,2207	348	307,617	348	-1,2207
349	1,2207	349	307,617	349	-2,44141
350	1,2207	350	305,176	350	-2,44141
351	-1,2207	351	306,396	351	-2,44141
352	0	352	306,396	352	0
353	-2,44141	353	307,617	353	0
354	1,2207	354	305,176	354	0
355	2,44141	355	306,396	355	0
356	0	356	306,396	356	-2,44141
357	2,44141	357	306,396	357	-1,2207
358	2,44141	358	306,396	358	-1,2207
359	0	359	307,617	359	0
360	0	360	305,176	360	-1,2207
361	0	361	306,396	361	0
362	1,2207	362	307,617	362	0
363	1,2207	363	306,396	363	-1,2207
364	1,2207	364	306,396	364	-3,66211
365	0	365	306,396	365	-1,2207
366	0	366	307,617	366	-2,44141
367	1,2207	367	306,396	367	-2,44141
368	1,2207	368	305,176	368	-1,2207
369	1,2207	369	305,176	369	1,2207
370	1,2207	370	307,617	370	-1,2207
371	2,44141	371	307,617	371	-1,2207
372	2,44141	372	306,396	372	-1,2207
373	2,44141	373	306,396	373	-1,2207
374	0	374	305,176	374	-1,2207
375	1,2207	375	306,396	375	0
376	-1,2207	376	307,617	376	0
377	3,66211	377	307,617	377	0
378	0	378	305,176	378	-1,2207
379	0	379	307,617	379	-1,2207
380	2,44141	380	307,617	380	1,2207
381	-1,2207	381	303,955	381	-1,2207
382	0	382	306,396	382	-2,44141
383	-1,2207	383	306,396	383	-1,2207
384	1,2207	384	307,617	384	-1,2207
385	0	385	305,176	385	-1,2207
386	-1,2207	386	306,396	386	-1,2207
387	-1,2207	387	306,396	387	-1,2207
388	-1,2207	388	305,176	388	-1,2207
389	1,2207	389	307,617	389	0
390	0	390	307,617	390	0
391	0	391	305,176	391	0
392	-1,2207	392	306,396	392	0
393	0	393	303,955	393	-3,66211
394	1,2207	394	305,176	394	-1,2207
395	0	395	306,396	395	1,2207
396	1,2207	396	307,617	396	-2,44141
397	1,2207	397	306,396	397	-1,2207
398	0	398	306,396	398	-1,2207
399	-1,2207	399	307,617	399	-2,44141
400	1,2207	400	306,396	400	-1,2207
401	0	401	306,396	401	-1,2207
402	0	402	305,176	402	-1,2207
403	1,2207	403	305,176	403	-1,2207
404	0	404	305,176	404	0
405	-1,2207	405	306,396	405	-1,2207
406	1,2207	406	306,396	406	-1,2207
407	0	407	305,176	407	-2,44141
408	0	408	307,617	408	-1,2207
409	0	409	306,396	409	0
410	0	410	305,176	410	0
411	-1,2207	411	308,838	411	-1,2207
412	0	412	306,396	412	-2,44141
413	1,2207	413	305,176	413	-2,44141
414	1,2207	414	307,617	414	0
415	-1,2207	415	307,617	415	2,44141
416	0	416	307,617	416	-1,2207
417	0	417	307,617	417	-2,44141
418	0	418	306,396	418	-1,2207
419	1,2207	419	305,176	419	-1,2207
420	1,2207	420	306,396	420	0
421	1,2207	421	305,176	421	0
422	1,2207	422	305,176	422	0
423	0	423	305,176	423	-2,44141
424	0	424	306,396	424	-1,2207
425	-308,838	425	306,396	425	-1,2207
426	-311,279	426	305,176	426	0
427	-307,617	427	307,617	427	-1,2207
428	-307,617	428	306,396	428	0
429	-307,617	429	305,176	429	-2,44141
430	-308,838	430	307,617	430	-1,2207
431	-306,396	431	307,617	431	0
432	-305,176	432	306,396	432	0
433	-305,176	433	305,176	433	0
434	-302,734	434	303,955	434	-2,44141
435	-303,955	435	307,617	435	1,2207
436	-303,955	436	306,396	436	-1,2207
437	-307,617	437	306,396	437	-1,2207
438	-308,838	438	306,396	438	-1,2207
439	-307,617	439	305,176	439	-1,2207
440	-307,617	440	307,617	440	0
441	-305,176	441	307,617	441	-1,2207
442	-305,176	442	307,617	442	-1,2207
443	-306,396	443	306,396	443	0
444	-306,396	444	306,396	444	0
445	-305,176	445	306,396	445	0
446	-306,396	446	305,176	446	1,2207
447	-305,176	447	307,617	447	-1,2207
448	-305,176	448	306,396	448	-1,2207
449	-303,955	449	307,617	449	0
450	-306,396	450	306,396	450	0
451	-305,176	451	307,617	451	0
452	-305,176	452	307,617	452	1,2207
453	-306,396	453	306,396	453	1,2207
454	-306,396	454	306,396	454	1,2207
455	-306,396	455	306,396	455	-1,2207
456	-305,176	456	307,617	456	1,2207
457	-305,176	457	307,617	457	-1,2207
458	-305,176	458	307,617	458	1,2207
459	-305,176	459	307,617	459	0
460	-306,396	460	305,176	460	1,2207
461	-306,396	461	306,396	461	0
462	-307,617	462	307,617	462	0
463	-306,396	463	307,617	463	1,2207
464	-305,176	464	305,176	464	1,2207
465	-306,396	465	306,396	465	-1,2207
466	-305,176	466	307,617	466	0
467	-305,176	467	306,396	467	-1,2207
468	-306,396	468	306,396	468	0
469	-305,176	469	306,396	469	-1,2207
470	-307,617	470	307,617	470	0
471	-307,617	471	306,396	471	0
472	-305,176	472	306,396	472	0
473	-306,396	473	307,617	473	-1,2207
474	-305,176	474	306,396	474	1,2207
475	-305,176	475	307,617	475	0
476	-303,955	476	306,396	476	0
477	-306,396	477	305,176	477	-2,44141
478	-303,955	478	305,176	478	0
479	-306,396	479	306,396	479	-1,2207
480	-305,176	480	306,396	480	0
481	-306,396	481	303,955	481	0
482	-303,955	482	307,617	482	-1,2207
483	-305,176	483	306,396	483	1,2207
484	-303,955	484	306,396	484	0
485	-303,955	485	307,617	485	0
486	-305,176	486	307,617	486	0
487	-306,396	487	307,617	487	1,2207
488	-306,396	488	306,396	488	0
489	-305,176	489	307,617	489	1,2207
490	-305,176	490	306,396	490	0
491	-303,955	491	306,396	491	1,2207
492	-303,955	492	307,617	492	1,2207
493	-305,176	493	306,396	493	-1,2207
494	-306,396	494	306,396	494	0
495	-306,396	495	305,176	495	-2,44141
496	-307,617	496	306,396	496	2,44141
497	-305,176	497	306,396	497	-2,44141
498	-303,955	498	307,617	498	0
499	-303,955	499	306,396	499	-1,2207
500	-306,396	500	306,396	500	0
501	-306,396	501	307,617	501	-1,2207
502	-307,617	502	305,176	502	1,2207
503	-305,176	503	305,176	503	0
504	-305,176	504	307,617	504	2,44141
505	-306,396	505	306,396	505	2,44141
506	-306,396	506	306,396	506	1,2207
507	-306,396	507	306,396	507	0
508	-307,617	508	307,617	508	0
509	-303,955	509	307,617	509	1,2207
510	-307,617	510	306,396	510	-1,2207
511	-306,396	511	307,617	511	1,2207
512	-305,176	512	306,396	512	0
513	-306,396	513	306,396	513	1,2207
514	-307,617	514	305,176	514	1,2207
515	-305,176	515	306,396	515	1,2207
516	-303,955	516	305,176	516	0
517	-306,396	517	307,617	517	2,44141
518	-305,176	518	306,396	518	1,2207
519	-306,396	519	305,176	519	-1,2207
520	-303,955	520	306,396	520	-1,2207
521	-306,396	521	307,617	521	0
522	-306,396	522	306,396	522	0
523	-307,617	523	303,955	523	1,2207
524	-305,176	524	307,617	524	1,2207
525	-303,955	525	307,617	525	0
526	-305,176	526	305,176	526	0
527	-306,396	527	307,617	527	0
528	-185,547	528	305,176	528	1,2207
529	6,10352	529	306,396	529	0
530	6,10352	530	306,396	530	1,2207
531	6,10352	531	307,617	531	-1,2207
532	3,66211	532	306,396	532	-1,2207
533	2,44141	533	306,396	533	-2,44141
534	1,2207	534	305,176	534	-2,44141
535	1,2207	535	303,955	535	-1,2207
536	-2,44141	536	307,617	536	-1,2207
537	0	537	306,396	537	-2,44141
538	-1,2207	538	306,396	538	-2,44141
539	-1,2207	539	307,617	539	-1,2207
540	1,2207	540	306,396	540	-1,2207
541	1,2207	541	305,176	541	-2,44141
542	1,2207	542	307,617	542	-1,2207
543	2,44141	543	306,396	543	1,2207
544	1,2207	544	307,617	544	0
545	2,44141	545	306,396	545	-1,2207
546	0	546	306,396	546	-1,2207
547	0	547	306,396	547	-1,2207
548	1,2207	548	307,617	548	-2,44141
549	1,2207	549	306,396	549	-1,2207
550	0	550	307,617	550	-1,2207
551	-1,2207	551	305,176	551	-1,2207
552	1,2207	552	306,396	552	0
553	-2,44141	553	305,176	553	0
554	0	554	307,617	554	0
555	2,44141	555	307,617	555	-2,44141
556	-1,2207	556	306,396	556	-1,2207
557	3,66211	557	307,617	557	-3,66211
558	1,2207	558	306,396	558	-2,44141
559	0	559	307,617	559	-1,2207
560	2,44141	560	307,617	560	-1,2207
561	0	561	306,396	561	-2,44141
562	0	562	307,617	562	-1,2207
563	0	563	307,617	563	-2,44141
564	2,44141	564	306,396	564	-2,44141
565	1,2207	565	307,617	565	-1,2207
566	0	566	305,176	566	-1,2207
567	3,66211	567	307,617	567	0
568	1,2207	568	306,396	568	-1,2207
569	-1,2207	569	306,396	569	-1,2207
570	1,2207	570	306,396	570	-2,44141
571	1,2207	571	306,396	571	-2,44141
572	0	572	306,396	572	-1,2207
573	-1,2207	573	306,396	573	-2,44141
574	1,2207	574	306,396	574	1,2207
575	1,2207	575	306,396	575	-1,2207
576	2,44141	576	306,396	576	0
577	0	577	307,617	577	-1,2207
578	1,2207	578	306,396	578	-3,66211
579	1,2207	579	306,396	579	-3,66211
580	0	580	306,396	580	0
581	-1,2207	581	307,617	581	-2,44141
582	0	582	307,617	582	0
583	1,2207	583	306,396	583	0
584	0	584	306,396	584	-1,2207
585	2,44141	585	306,396	585	-1,2207
586	0	586	305,176	586	-1,2207
587	0	587	306,396	587	-1,2207
588	0	588	307,617	588	-2,44141
589	0	589	307,617	589	0
590	2,44141	590	305,176	590	0
591	0	591	307,617	591	-1,2207
592	1,2207	592	306,396	592	-1,2207
593	1,2207	593	306,396	593	0
594	1,2207	594	306,396	594	-1,2207
595	1,2207	595	305,176	595	-2,44141
596	2,44141	596	307,617	596	0
597	0	597	307,617	597	0
598	0	598	306,396	598	-2,44141
599	1,2207	599	306,396	599	-1,2207
600	1,2207	600	306,396	600	-2,44141
601	0	601	306,396	601	1,2207
602	1,2207	602	303,955	602	-1,2207
603	0	603	306,396	603	-1,2207
604	1,2207	604	307,617	604	-1,2207
605	1,2207	605	307,617	605	-2,44141
606	1,2207	606	307,617	606	-1,2207
607	1,2207	607	306,396	607	-2,44141
608	2,44141	608	306,396	608	-1,2207
609	0	609	307,617	609	-1,2207
610	1,2207	610	307,617	610	-2,44141
611	1,2207	611	308,838	611	-2,44141
612	0	612	307,617	612	0
613	0	613	307,617	613	-1,2207
614	1,2207	614	306,396	614	-1,2207
615	1,2207	615	307,617	615	-1,2207
616	1,2207	616	306,396	616	-1,2207
617	0	617	306,396	617	-2,44141
618	1,2207	618	306,396	618	-3,66211
619	0	619	307,617	619	-2,44141
620	2,44141	620	306,396	620	0
621	0	621	306,396	621	-1,2207
622	-1,2207	622	306,396	622	-2,44141
623	0	623	307,617	623	-1,2207
624	2,44141	624	307,617	624	-1,2207
625	-319,824	625	302,734	625	0
626	-307,617	626	306,396	626	-2,44141
627	-311,279	627	307,617	627	1,2207
628	-308,838	628	306,396	628	-2,44141
629	-308,838	629	307,617	629	0
630	-306,396	630	306,396	630	0
631	-303,955	631	306,396	631	-2,44141
632	-303,955	632	306,396	632	-1,2207
633	-302,734	633	306,396	633	-1,2207
634	-303,955	634	306,396	634	-1,2207
635	-303,955	635	308,838	635	0
636	-307,617	636	305,176	636	-1,2207
637	-307,617	637	306,396	637	0
638	-307,617	638	307,617	638	-1,2207
639	-306,396	639	305,176	639	1,2207
640	-305,176	640	306,396	640	1,2207
641	-306,396	641	306,396	641	1,2207
642	-306,396	642	305,176	642	1,2207
643	-307,617	643	306,396	643	2,44141
644	-307,617	644	306,396	644	1,2207
645	-305,176	645	306,396	645	0
646	-306,396	646	306,396	646	1,2207
647	-306,396	647	307,617	647	0
648	-306,396	648	307,617	648	1,2207
649	-307,617	649	307,617	649	0
650	-306,396	650	305,176	650	0
651	-307,617	651	307,617	651	0
652	-307,617	652	306,396	652	1,2207
653	-305,176	653	307,617	653	0
654	-306,396	654	307,617	654	0
655	-303,955	655	307,617	655	0
656	-306,396	656	305,176	656	1,2207
657	-306,396	657	307,617	657	0
658	-306,396	658	306,396	658	-1,2207
659	-306,396	659	306,396	659	-1,2207
660	-305,176	660	306,396	660	1,2207
661	-306,396	661	307,617	661	-1,2207
662	-306,396	662	307,617	662	0
663	-306,396	663	306,396	663	0
664	-305,176	664	306,396	664	0
665	-303,955	665	307,617	665	1,2207
666	-306,396	666	307,617	666	1,2207
667	-305,176	667	307,617	667	-1,2207
668	-307,617	668	305,176	668	1,2207
669	-306,396	669	307,617	669	1,2207
670	-307,617	670	306,396	670	0
671	-306,396	671	308,838	671	-1,2207
672	-306,396	672	306,396	672	1,2207
673	-305,176	673	306,396	673	0
674	-306,396	674	306,396	674	-1,2207
675	-306,396	675	306,396	675	1,2207
676	-305,176	676	303,955	676	0
677	-302,734	677	307,617	677	1,2207
678	-306,396	678	308,838	678	-1,2207
679	-306,396	679	307,617	679	0
680	-305,176	680	307,617	680	-1,2207
681	-303,955	681	307,617	681	1,2207
682	-305,176	682	306,396	682	-1,2207
683	-306,396	683	307,617	683	-1,2207
684	-306,396	684	307,617	684	2,44141
685	-306,396	685	307,617	685	0
686	-306,396	686	306,396	686	1,2207
687	-306,396	687	307,617	687	2,44141
688	-307,617	688	307,617	688	1,2207
689	-308,838	689	307,617	689	1,2207
690	-305,176	690	305,176	690	0
691	-305,176	691	306,396	691	-1,2207
692	-306,396	692	307,617	692	-3,66211
693	-307,617	693	306,396	693	-1,2207
694	-306,396	694	307,617	694	0
695	-307,617	695	307,617	695	0
696	-305,176	696	307,617	696	0
697	-307,617	697	306,396	697	1,2207
698	-306,396	698	306,396	698	0
699	-306,396	699	306,396	699	0
700	-306,396	700	308,838	700	1,2207
701	-305,176	701	307,617	701	0
702	-306,396	702	305,176	702	2,44141
703	-306,396	703	307,617	703	-1,2207
704	-307,617	704	307,617	704	1,2207
705	-306,396	705	306,396	705	0
706	-302,734	706	307,617	706	-1,2207
707	-305,176	707	307,617	707	1,2207
708	-306,396	708	306,396	708	-2,44141
709	-306,396	709	307,617	709	0
710	-307,617	710	307,617	710	3,66211
711	-306,396	711	307,617	711	0
712	-307,617	712	307,617	712	0
713	-306,396	713	307,617	713	0
714	-307,617	714	306,396	714	0
715	-306,396	715	307,617	715	0
716	-306,396	716	306,396	716	2,44141
717	-306,396	717	306,396	717	1,2207
718	-306,396	718	306,396	718	-1,2207
719	-306,396	719	306,396	719	-1,2207
720	-307,617	720	306,396	720	1,2207
721	-307,617	721	307,617	721	-1,2207
722	-307,617	722	306,396	722	0
723	-306,396	723	306,396	723	0
724	-306,396	724	306,396	724	0
725	-305,176	725	306,396	725	0
