3,662;305,176;0,000;-0,018;0,049;0,000
3,662;305,176;-2,441;-0,006;0,024;0,006
3,662;306,396;0,000;0,000;0,012;-0,006
4,883;303,955;-2,441;-0,006;-0,024;0,006
1,221;305,176;-2,441;-0,012;-0,037;0,000
3,662;303,955;0,000;0,000;-0,037;0,006
3,662;305,176;-2,441;0,000;-0,037;-0,006
2,441;303,955;0,000;0,000;-0,006;0,006
4,883;305,176;0,000;-0,012;-0,012;0,000
4,883;303,955;-1,221;0,006;0,018;-0,006
3,662;303,955;-1,221;0,000;0,018;0,006
3,662;305,176;-1,221;-0,006;0,031;0,000
3,662;306,396;0,000;-0,006;0,049;0,012
2,441;306,396;-2,441;0,000;0,031;-0,006
6,104;305,176;-1,221;0,000;0,018;0,000
3,662;305,176;-1,221;-0,006;0,006;0,006
4,883;306,396;-1,221;-0,018;0,006;0,012
3,662;305,176;-1,221;-0,012;-0,018;0,012
3,662;307,617;-2,441;0,000;-0,024;0,000
3,662;307,617;-2,441;-0,012;-0,031;0,006
3,662;305,176;-1,221;-0,012;-0,031;0,000
1,221;307,617;0,000;-0,012;0,000;0,012
4,883;306,396;-1,221;-0,012;0,006;0,006
3,662;305,176;-1,221;0,000;0,031;0,012
3,662;305,176;-2,441;-0,012;0,018;0,006
3,662;305,176;-1,221;0,000;0,024;-0,006
3,662;305,176;-1,221;-0,012;0,006;0,000
2,441;305,176;0,000;-0,006;0,006;0,012
3,662;303,955;-1,221;-0,006;0,000;0,006
4,883;303,955;-1,221;0,000;-0,012;0,000
3,662;305,176;-1,221;-0,006;-0,024;-0,006
2,441;305,176;-1,221;-0,006;-0,018;0,006
3,662;305,176;0,000;-0,006;-0,018;0,000
3,662;303,955;0,000;-0,006;-0,012;0,006
2,441;303,955;-2,441;0,006;-0,012;0,006
3,662;302,734;-1,221;0,006;0,006;-0,006
3,662;305,176;-1,221;-0,006;0,006;0,000
3,662;303,955;-3,662;-0,006;0,018;0,006
3,662;305,176;-1,221;-0,006;0,024;0,000
3,662;305,176;-2,441;0,000;0,031;0,000
4,883;303,955;-1,221;-0,006;0,006;0,000
3,662;305,176;-1,221;-0,012;0,006;0,006
3,662;305,176;-1,221;-0,006;-0,006;0,000
4,883;305,176;-2,441;-0,006;-0,006;0,006
3,662;305,176;-1,221;0,000;-0,018;0,000
3,662;305,176;-1,221;-0,006;-0,012;0,000
4,883;302,734;0,000;0,000;-0,018;-0,006
3,662;303,955;-1,221;-0,012;-0,006;0,018
3,662;306,396;0,000;-0,006;0,006;0,000
2,441;305,176;-3,662;-0,006;0,012;0,006
4,883;305,176;-3,662;0,000;0,006;0,000
4,883;303,955;-2,441;-0,006;0,024;0,006
3,662;302,734;-2,441;0,000;0,012;0,012
3,662;303,955;0,000;0,000;0,012;0,000
2,441;306,396;-2,441;0,006;-0,006;0,000
3,662;306,396;0,000;-0,012;0,000;0,006
4,883;307,617;-3,662;-0,006;0,018;0,000
3,662;305,176;0,000;-0,006;-0,006;0,012
4,883;305,176;-3,662;-0,006;0,006;-0,006
2,441;303,955;-2,441;0,000;-0,024;0,006
6,104;303,955;-2,441;-0,006;0,000;0,006
4,883;303,955;0,000;-0,018;0,006;0,000
2,441;305,176;-1,221;0,000;0,018;0,006
2,441;303,955;-2,441;0,000;0,006;0,012
2,441;303,955;-3,662;0,000;0,000;0,000
4,883;303,955;-3,662;0,000;0,018;0,000
3,662;303,955;-1,221;-0,012;0,024;0,000
3,662;305,176;0,000;0,000;-0,006;0,000
4,883;303,955;-2,441;-0,006;0,000;-0,006
4,883;307,617;-1,221;-0,006;0,000;0,006
2,441;302,734;-1,221;-0,006;0,000;0,012
3,662;305,176;-1,221;0,006;-0,006;0,006
12,207;303,955;0,000;-0,018;-0,024;0,006
-336,914;303,955;-2,441;0,153;-0,806;0,006
-305,176;305,176;0,000;-0,018;0,299;0,006
-301,514;302,734;-1,221;-0,018;0,006;0,006
-302,734;303,955;-1,221;-0,031;-0,452;0,006
-303,955;303,955;-1,221;-0,012;-0,769;0,000
-302,734;302,734;0,000;0,000;-1,086;0,000
-299,072;302,734;-2,441;0,006;-1,263;0,006
-299,072;305,176;0,000;0,012;-1,337;0,006
-299,072;303,955;1,221;0,024;-1,385;0,000
-299,072;302,734;1,221;0,024;-1,416;0,006
-297,852;303,955;0,000;0,018;-1,404;0,006
-300,293;305,176;0,000;0,006;-1,416;-0,006
-297,852;302,734;0,000;-0,012;-1,379;0,000
-300,293;303,955;-1,221;0,000;-1,324;-0,006
-300,293;305,176;0,000;-0,018;-1,270;0,012
-300,293;303,955;2,441;-0,012;-1,111;0,006
-299,072;303,955;-2,441;0,000;-0,916;0,000
7,324;305,176;0,000;0,024;1,978;0,006
0,000;302,734;1,221;0,153;1,068;0,006
6,104;303,955;1,221;0,012;1,331;0,006
6,104;303,955;0,000;0,006;1,758;0,006
4,883;302,734;0,000;0,031;2,094;0,018
4,883;303,955;-1,221;0,000;2,295;0,006
3,662;305,176;-2,441;0,012;2,301;0,006
3,662;306,396;-2,441;-0,012;2,209;0,006
2,441;305,176;-1,221;-0,018;1,978;0,000
3,662;302,734;-1,221;-0,024;1,178;0,012
6,104;303,955;-2,441;-0,018;-0,604;0,006
2,441;303,955;-2,441;-0,018;-0,861;0,012
2,441;305,176;-1,221;-0,018;-0,726;0,006
2,441;305,176;-1,221;0,012;-0,433;0,000
2,441;305,176;-2,441;0,000;-0,073;0,000
6,104;302,734;-1,221;0,000;0,311;-0,006
3,662;305,176;-1,221;0,006;0,574;0,006
4,883;305,176;0,000;0,006;0,696;0,012
6,104;302,734;-1,221;0,000;0,702;0,000
3,662;303,955;-1,221;0,000;0,543;0,006
3,662;306,396;0,000;0,006;0,293;0,012
2,441;305,176;-1,221;-0,006;-0,006;0,000
2,441;306,396;-2,441;-0,006;-0,275;0,000
2,441;305,176;0,000;-0,006;-0,482;0,006
3,662;305,176;-2,441;-0,012;-0,549;0,018
3,662;303,955;0,000;-0,006;-0,513;0,012
4,883;305,176;-1,221;0,000;-0,360;0,006
4,883;301,514;-1,221;0,000;-0,140;0,000
4,883;306,396;-1,221;-0,006;0,092;0,006
3,662;306,396;-1,221;0,006;0,275;0,012
4,883;302,734;-1,221;0,006;0,409;0,000
4,883;301,514;-2,441;0,000;0,446;0,000
3,662;303,955;-1,221;-0,006;0,372;0,012
4,883;305,176;0,000;0,012;0,238;0,000
4,883;305,176;0,000;0,000;0,055;0,006
2,441;305,176;-1,221;-0,006;-0,098;0,000
3,662;302,734;-2,441;-0,012;-0,238;0,006
4,883;306,396;0,000;-0,006;-0,336;0,000
4,883;305,176;1,221;0,000;-0,342;0,000
4,883;303,955;0,000;-0,006;-0,269;0,018
2,441;302,734;0,000;0,000;-0,153;0,012
3,662;303,955;-1,221;0,000;0,000;0,006
3,662;303,955;-1,221;0,000;0,128;0,006
4,883;303,955;0,000;-0,012;0,262;0,000
6,104;305,176;0,000;0,006;0,293;-0,006
6,104;303,955;-1,221;0,012;0,275;0,000
3,662;305,176;0,000;0,006;0,195;0,006
4,883;303,955;-2,441;-0,012;0,055;0,000
3,662;306,396;-2,441;-0,006;-0,049;0,006
3,662;305,176;-1,221;-0,018;-0,165;0,006
3,662;305,176;-1,221;-0,018;-0,214;0,000
3,662;303,955;-1,221;-0,012;-0,244;0,000
2,441;303,955;0,000;0,000;-0,195;0,000
6,104;302,734;-1,221;0,006;-0,116;0,006
2,441;305,176;-1,221;0,000;-0,006;0,000
6,104;302,734;0,000;0,000;0,079;0,006
4,883;303,955;-1,221;-0,006;0,189;0,000
3,662;303,955;-2,441;0,000;0,208;0,000
2,441;305,176;-1,221;-0,006;0,195;0,000
2,441;303,955;-2,441;0,006;0,140;-0,012
6,104;305,176;-1,221;0,006;0,049;-0,006
3,662;305,176;-1,221;-0,006;-0,031;-0,006
2,441;303,955;-2,441;-0,006;-0,098;0,006
4,883;306,396;0,000;-0,006;-0,159;0,006
3,662;302,734;0,000;-0,012;-0,159;0,000
2,441;306,396;-1,221;-0,006;-0,116;0,000
4,883;303,955;0,000;0,006;-0,067;0,006
6,104;303,955;0,000;0,000;-0,012;0,000
3,662;303,955;-1,221;0,000;0,049;0,006
3,662;303,955;-1,221;-0,006;0,110;0,006
3,662;305,176;0,000;-0,006;0,146;0,000
3,662;303,955;0,000;-0,006;0,128;0,006
4,883;305,176;-3,662;-0,006;0,092;0,006
2,441;303,955;-2,441;0,000;0,061;0,000
4,883;303,955;-2,441;-0,012;-0,018;0,000
4,883;306,396;-1,221;0,000;-0,079;-0,006
6,104;305,176;0,000;0,000;-0,104;0,018
3,662;303,955;-1,221;0,000;-0,116;0,006
4,883;303,955;-2,441;-0,012;-0,098;0,000
4,883;305,176;-1,221;-0,006;-0,055;-0,006
3,662;302,734;-1,221;-0,012;-0,006;0,000
3,662;303,955;-1,221;0,000;0,049;0,000
2,441;306,396;-1,221;0,006;0,085;0,000
4,883;305,176;-1,221;0,006;0,092;0,006
3,662;306,396;-1,221;0,006;0,085;0,000
3,662;303,955;-2,441;0,000;0,067;0,006
3,662;302,734;-2,441;0,000;0,031;0,006
4,883;302,734;-1,221;-0,006;-0,012;0,006
3,662;303,955;0,000;-0,006;-0,037;0,006
6,104;303,955;1,221;-0,012;-0,061;0,000
2,441;305,176;-1,221;0,006;-0,079;0,000
4,883;303,955;-1,221;0,006;-0,073;0,006
4,883;305,176;-1,221;0,000;-0,037;0,006
3,662;306,396;0,000;0,000;-0,006;-0,006
3,662;303,955;0,000;-0,006;0,043;0,006
2,441;303,955;0,000;0,000;0,079;0,006
3,662;302,734;-1,221;-0,006;0,055;0,000
3,662;302,734;-2,441;-0,006;0,061;-0,012
3,662;302,734;0,000;0,000;0,049;0,012
3,662;305,176;-1,221;-0,006;0,031;0,000
2,441;305,176;-2,441;-0,006;-0,006;-0,006
3,662;305,176;0,000;0,000;-0,037;0,006
6,104;305,176;0,000;-0,018;-0,055;0,000
2,441;306,396;-2,441;-0,006;-0,049;0,006
4,883;303,955;-1,221;-0,012;-0,037;0,006
3,662;303,955;-2,441;-0,012;-0,012;0,006
4,883;305,176;0,000;0,000;0,006;0,006
4,883;306,396;0,000;-0,012;0,031;0,006
2,441;305,176;-1,221;-0,006;0,037;0,006
6,104;307,617;-1,221;0,006;0,055;0,006
4,883;305,176;-1,221;-0,006;0,049;0,006
4,883;302,734;-2,441;0,000;0,031;0,006
2,441;303,955;-1,221;0,000;0,018;0,000
3,662;303,955;-1,221;0,000;-0,018;0,006
3,662;305,176;-2,441;0,006;-0,037;0,006
6,104;305,176;0,000;0,000;-0,061;0,006
3,662;302,734;-2,441;-0,006;-0,024;0,006
4,883;303,955;-1,221;-0,006;-0,031;0,000
3,662;305,176;-1,221;0,000;-0,006;0,000
3,662;303,955;-2,441;0,000;0,018;0,000
4,883;305,176;-1,221;0,000;0,043;0,000
2,441;306,396;0,000;0,000;0,043;0,000
2,441;305,176;-1,221;0,006;0,055;0,000
2,441;305,176;-1,221;-0,006;0,031;0,006
6,104;303,955;-2,441;-0,006;0,037;0,006
3,662;303,955;-3,662;0,000;0,012;0,000
4,883;306,396;-1,221;-0,006;-0,006;0,012
3,662;306,396;0,000;0,006;-0,024;0,012
4,883;303,955;0,000;0,000;-0,031;0,006
4,883;303,955;0,000;-0,018;-0,031;0,000
4,883;302,734;1,221;-0,012;-0,018;0,006
4,883;305,176;0,000;-0,006;-0,006;0,000
