t	IF	IR	VF	VR	VelSP	VelRE
110,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,508E+3
111,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
112,019	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
113,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
114,019	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,508E+3
115,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
116,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,492E+3
117,019	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
118,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
119,019	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
120,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
