t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)	n_bracos	n_res
12,007	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,900E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
13,007	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
14,007	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
15,007	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,920E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
16,008	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,920E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
17,007	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,920E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
18,007	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,920E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
19,008	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
20,008	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
21,008	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,920E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
22,008	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
23,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,920E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
24,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
25,010	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,920E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
26,010	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,900E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
27,010	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
28,010	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,910E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
29,010	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,900E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
30,011	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,900E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0001
31,010	0,000	0,100	1,000E-1	0,000E+0	9,570E+0	9,380E+0	0,000E+0	0,000E+0	1,364E+0	0,000E+0	7	0001
32,010	0,000	0,300	3,000E-1	0,000E+0	3,786E+1	1,099E+1	0,000E+0	0,000E+0	4,785E+0	0,000E+0	7	0001
33,011	0,000	0,300	3,000E-1	0,000E+0	3,786E+1	1,099E+1	0,000E+0	0,000E+0	4,785E+0	0,000E+0	7	0001
34,012	6,500	0,400	6,900E+0	0,000E+0	4,178E+1	1,833E+1	0,000E+0	1,244E+0	5,253E+0	0,000E+0	7	0001
35,013	6,500	0,400	6,900E+0	0,000E+0	4,178E+1	1,833E+1	0,000E+0	1,244E+0	5,253E+0	0,000E+0	7	0001
36,013	6,500	0,400	6,900E+0	0,000E+0	4,178E+1	1,833E+1	0,000E+0	1,244E+0	5,253E+0	0,000E+0	7	0001
37,013	9,400	0,000	9,400E+0	0,000E+0	3,950E+1	8,820E+0	0,000E+0	1,512E+0	0,000E+0	0,000E+0	7	0001
38,013	104,400	0,000	1,044E+2	0,000E+0	8,367E+1	9,310E+0	0,000E+0	5,136E+0	0,000E+0	0,000E+0	7	0001
39,013	15,700	0,100	1,580E+1	0,000E+0	1,031E+2	4,276E+1	0,000E+0	7,713E-1	8,215E-1	0,000E+0	7	0001
40,013	44,300	0,300	4,460E+1	0,000E+0	1,715E+2	6,426E+1	0,000E+0	6,025E-1	5,921E-1	0,000E+0	7	0001
41,013	10,400	0,100	1,050E+1	0,000E+0	1,757E+2	5,870E+1	0,000E+0	1,025E-1	1,018E-1	0,000E+0	7	0001
42,013	10,400	0,100	1,050E+1	0,000E+0	1,757E+2	5,870E+1	0,000E+0	1,025E-1	1,018E-1	0,000E+0	7	0001
43,013	13,700	0,000	1,370E+1	0,000E+0	1,662E+2	6,341E+1	0,000E+0	1,439E-1	1,419E-1	0,000E+0	7	0001
44,013	18,200	0,100	1,830E+1	0,000E+0	1,731E+2	6,489E+1	0,000E+0	1,735E-1	1,705E-1	0,000E+0	7	0001
45,014	18,200	0,100	1,830E+1	0,000E+0	1,731E+2	6,489E+1	0,000E+0	1,735E-1	1,705E-1	0,000E+0	7	0001
46,014	14,100	0,100	1,420E+1	0,000E+0	1,736E+2	6,341E+1	0,000E+0	1,380E-1	1,360E-1	0,000E+0	7	0001
47,014	12,900	0,000	1,290E+1	0,000E+0	1,718E+2	6,300E+1	0,000E+0	1,298E-1	1,283E-1	0,000E+0	7	0001
48,015	14,300	0,100	1,440E+1	0,000E+0	1,716E+2	6,351E+1	0,000E+0	1,419E-1	1,400E-1	0,000E+0	7	0001
49,015	14,600	0,100	1,470E+1	0,000E+0	1,727E+2	6,390E+1	0,000E+0	1,431E-1	1,416E-1	0,000E+0	7	0001
50,015	13,800	0,100	1,390E+1	0,000E+0	1,722E+2	6,328E+1	0,000E+0	1,367E-1	1,349E-1	0,000E+0	7	0001
51,016	14,000	0,100	1,410E+1	0,000E+0	1,721E+2	6,356E+1	0,000E+0	1,388E-1	1,374E-1	0,000E+0	7	0001
52,017	14,200	0,100	1,430E+1	0,000E+0	1,724E+2	6,337E+1	0,000E+0	1,406E-1	1,382E-1	0,000E+0	7	0001
53,017	14,200	0,100	1,430E+1	0,000E+0	1,723E+2	6,339E+1	0,000E+0	1,400E-1	1,379E-1	0,000E+0	7	0001
54,017	14,200	0,100	1,430E+1	0,000E+0	1,721E+2	6,361E+1	0,000E+0	1,404E-1	1,389E-1	0,000E+0	7	0001
55,017	14,300	0,100	1,440E+1	0,000E+0	1,724E+2	6,350E+1	0,000E+0	1,412E-1	1,390E-1	0,000E+0	7	0001
56,018	14,100	0,100	1,420E+1	0,000E+0	1,722E+2	6,353E+1	0,000E+0	1,398E-1	1,384E-1	0,000E+0	7	0001
57,017	14,100	0,100	1,420E+1	0,000E+0	1,722E+2	6,353E+1	0,000E+0	1,398E-1	1,384E-1	0,000E+0	7	0001
58,017	14,300	0,100	1,440E+1	0,000E+0	1,723E+2	6,362E+1	0,000E+0	1,419E-1	1,398E-1	0,000E+0	7	0001
59,017	14,400	0,100	1,450E+1	0,000E+0	1,723E+2	6,369E+1	0,000E+0	1,423E-1	1,408E-1	0,000E+0	7	0001
60,017	14,900	0,100	1,500E+1	0,000E+0	1,725E+2	6,394E+1	0,000E+0	1,464E-1	1,453E-1	0,000E+0	7	0001
61,017	15,400	0,100	1,550E+1	0,000E+0	1,728E+2	6,405E+1	0,000E+0	1,500E-1	1,486E-1	0,000E+0	7	0001
62,018	15,400	0,100	1,550E+1	0,000E+0	1,726E+2	6,408E+1	0,000E+0	1,504E-1	1,480E-1	0,000E+0	7	0001
63,019	15,800	0,100	1,590E+1	0,000E+0	1,729E+2	6,438E+1	0,000E+0	1,534E-1	1,508E-1	0,000E+0	7	0001
64,018	16,400	0,100	1,650E+1	0,000E+0	1,732E+2	6,447E+1	0,000E+0	1,582E-1	1,567E-1	0,000E+0	7	0001
65,018	16,900	0,100	1,700E+1	0,000E+0	1,735E+2	6,485E+1	0,000E+0	1,625E-1	1,600E-1	0,000E+0	7	0001
66,018	16,900	0,100	1,700E+1	0,000E+0	1,735E+2	6,485E+1	0,000E+0	1,625E-1	1,600E-1	0,000E+0	7	0001
67,018	18,100	0,100	1,820E+1	0,000E+0	1,740E+2	6,507E+1	0,000E+0	1,709E-1	1,700E-1	0,000E+0	7	0001
68,018	19,400	0,100	1,950E+1	0,000E+0	1,742E+2	6,528E+1	0,000E+0	1,808E-1	1,786E-1	0,000E+0	7	0001
69,018	19,400	0,100	1,950E+1	0,000E+0	1,742E+2	6,528E+1	0,000E+0	1,808E-1	1,786E-1	0,000E+0	7	0001
70,020	20,800	0,100	2,090E+1	0,000E+0	1,745E+2	6,533E+1	0,000E+0	1,923E-1	1,903E-1	0,000E+0	7	0001
71,019	22,500	0,200	2,270E+1	0,000E+0	1,750E+2	6,535E+1	0,000E+0	2,054E-1	2,034E-1	0,000E+0	7	0001
72,019	24,100	0,200	2,430E+1	0,000E+0	1,754E+2	6,553E+1	0,000E+0	2,196E-1	2,171E-1	0,000E+0	7	0001
73,019	26,500	0,200	2,670E+1	0,000E+0	1,760E+2	6,576E+1	0,000E+0	2,418E-1	2,391E-1	0,000E+0	7	0001
74,020	28,900	0,300	2,920E+1	0,000E+0	1,767E+2	6,558E+1	0,000E+0	2,625E-1	2,593E-1	0,000E+0	7	0001
75,021	28,900	0,300	2,920E+1	0,000E+0	1,767E+2	6,558E+1	0,000E+0	2,625E-1	2,593E-1	0,000E+0	7	0001
76,021	36,900	0,300	3,720E+1	0,000E+0	1,782E+2	6,571E+1	0,000E+0	3,370E-1	3,331E-1	0,000E+0	7	0001
77,021	39,400	0,300	3,970E+1	0,000E+0	1,789E+2	6,588E+1	0,000E+0	3,605E-1	3,583E-1	0,000E+0	7	0001
78,021	42,400	0,300	4,270E+1	0,000E+0	1,793E+2	6,591E+1	0,000E+0	3,916E-1	3,885E-1	0,000E+0	7	0001
79,021	42,400	0,300	4,270E+1	0,000E+0	1,793E+2	6,591E+1	0,000E+0	3,916E-1	3,885E-1	0,000E+0	7	0001
80,022	45,400	0,400	4,580E+1	0,000E+0	1,803E+2	6,574E+1	0,000E+0	4,220E-1	4,188E-1	0,000E+0	7	0001
81,022	49,400	0,400	4,980E+1	0,000E+0	1,813E+2	6,580E+1	0,000E+0	4,623E-1	4,567E-1	0,000E+0	7	0001
82,023	52,000	0,500	5,250E+1	0,000E+0	1,816E+2	6,572E+1	0,000E+0	4,908E-1	4,870E-1	0,000E+0	7	0001
83,022	53,700	0,500	5,420E+1	0,000E+0	1,822E+2	6,564E+1	0,000E+0	5,098E-1	5,039E-1	0,000E+0	7	0001
84,023	55,800	0,500	5,630E+1	0,000E+0	1,827E+2	6,542E+1	0,000E+0	5,314E-1	5,270E-1	0,000E+0	7	0001
85,023	57,900	0,500	5,840E+1	0,000E+0	1,831E+2	6,549E+1	0,000E+0	5,547E-1	5,502E-1	0,000E+0	7	0001
86,023	60,300	0,500	6,080E+1	0,000E+0	1,836E+2	6,535E+1	0,000E+0	5,804E-1	5,744E-1	0,000E+0	7	0001
87,023	61,700	0,500	6,220E+1	0,000E+0	1,840E+2	6,542E+1	0,000E+0	5,959E-1	5,918E-1	0,000E+0	7	0001
88,024	63,500	0,500	6,400E+1	0,000E+0	1,845E+2	6,525E+1	0,000E+0	6,172E-1	6,112E-1	0,000E+0	7	0001
89,024	64,800	0,500	6,530E+1	0,000E+0	1,847E+2	6,527E+1	0,000E+0	6,304E-1	6,254E-1	0,000E+0	7	0001
90,025	64,800	0,500	6,530E+1	0,000E+0	1,847E+2	6,527E+1	0,000E+0	6,304E-1	6,254E-1	0,000E+0	7	0001
91,024	66,100	0,500	6,660E+1	0,000E+0	1,851E+2	6,519E+1	0,000E+0	6,438E-1	6,359E-1	0,000E+0	7	0001
92,024	67,800	0,600	6,840E+1	0,000E+0	1,855E+2	6,509E+1	0,000E+0	6,663E-1	6,606E-1	0,000E+0	7	0001
93,024	68,900	0,600	6,950E+1	0,000E+0	1,858E+2	6,514E+1	0,000E+0	6,777E-1	6,732E-1	0,000E+0	7	0001
94,024	70,000	0,600	7,060E+1	0,000E+0	1,861E+2	6,488E+1	0,000E+0	6,902E-1	6,823E-1	0,000E+0	7	0001
95,025	70,700	0,600	7,130E+1	0,000E+0	1,862E+2	6,492E+1	0,000E+0	6,987E-1	6,923E-1	0,000E+0	7	0001
96,024	71,400	0,500	7,190E+1	0,000E+0	1,865E+2	6,494E+1	0,000E+0	7,051E-1	6,998E-1	0,000E+0	7	0001
97,024	71,400	0,500	7,190E+1	0,000E+0	1,865E+2	6,494E+1	0,000E+0	7,051E-1	6,998E-1	0,000E+0	7	0001
98,025	71,400	0,500	7,190E+1	0,000E+0	1,865E+2	6,494E+1	0,000E+0	7,051E-1	6,998E-1	0,000E+0	7	0001
99,025	73,200	0,500	7,370E+1	0,000E+0	1,866E+2	6,498E+1	0,000E+0	7,283E-1	7,205E-1	0,000E+0	7	0001
100,027	73,500	0,600	7,410E+1	0,000E+0	1,872E+2	6,465E+1	0,000E+0	7,339E-1	7,276E-1	0,000E+0	7	0001
101,026	73,700	0,600	7,430E+1	0,000E+0	1,871E+2	6,476E+1	0,000E+0	7,364E-1	7,294E-1	0,000E+0	7	0001
102,026	74,000	0,600	7,460E+1	0,000E+0	1,871E+2	6,473E+1	0,000E+0	7,405E-1	7,367E-1	0,000E+0	7	0001
103,027	74,500	0,600	7,510E+1	0,000E+0	1,873E+2	6,460E+1	0,000E+0	7,455E-1	7,380E-1	0,000E+0	7	0001
104,027	74,800	0,600	7,540E+1	0,000E+0	1,874E+2	6,437E+1	0,000E+0	7,487E-1	7,424E-1	0,000E+0	7	0001
105,028	74,900	0,600	7,550E+1	0,000E+0	1,873E+2	6,479E+1	0,000E+0	7,530E-1	7,458E-1	0,000E+0	7	0001
106,028	75,600	0,600	7,620E+1	0,000E+0	1,875E+2	6,454E+1	0,000E+0	7,576E-1	7,486E-1	0,000E+0	7	0001
107,029	75,600	0,700	7,630E+1	0,000E+0	1,875E+2	6,459E+1	0,000E+0	7,590E-1	7,527E-1	0,000E+0	7	0001
108,028	75,600	0,700	7,630E+1	0,000E+0	1,875E+2	6,459E+1	0,000E+0	7,590E-1	7,527E-1	0,000E+0	7	0001
109,028	75,800	0,600	7,640E+1	0,000E+0	1,874E+2	6,471E+1	0,000E+0	7,597E-1	7,533E-1	0,000E+0	7	0001
110,029	76,400	0,600	7,700E+1	0,000E+0	1,877E+2	6,448E+1	0,000E+0	7,687E-1	7,598E-1	0,000E+0	7	0001
111,029	76,400	0,600	7,700E+1	0,000E+0	1,878E+2	6,440E+1	0,000E+0	7,706E-1	7,645E-1	0,000E+0	7	0001
112,030	76,300	0,700	7,700E+1	0,000E+0	1,879E+2	6,456E+1	0,000E+0	7,699E-1	7,650E-1	0,000E+0	7	0001
113,031	76,700	0,600	7,730E+1	0,000E+0	1,878E+2	6,454E+1	0,000E+0	7,727E-1	7,661E-1	0,000E+0	7	0001
114,033	77,000	0,600	7,760E+1	0,000E+0	1,876E+2	6,447E+1	0,000E+0	7,744E-1	7,685E-1	0,000E+0	7	0001
115,032	77,200	0,600	7,780E+1	0,000E+0	1,879E+2	6,435E+1	0,000E+0	7,777E-1	7,712E-1	0,000E+0	7	0001
116,033	76,800	0,800	7,760E+1	0,000E+0	1,878E+2	6,475E+1	0,000E+0	7,766E-1	7,721E-1	0,000E+0	7	0001
117,034	77,500	0,600	7,810E+1	0,000E+0	1,879E+2	6,423E+1	0,000E+0	7,816E-1	7,747E-1	0,000E+0	7	0001
118,034	77,300	0,700	7,800E+1	0,000E+0	1,879E+2	6,474E+1	0,000E+0	7,805E-1	7,762E-1	0,000E+0	7	0001
119,034	77,300	0,700	7,800E+1	0,000E+0	1,879E+2	6,474E+1	0,000E+0	7,805E-1	7,762E-1	0,000E+0	7	0001
120,034	77,800	0,600	7,840E+1	0,000E+0	1,881E+2	6,428E+1	0,000E+0	7,839E-1	7,761E-1	0,000E+0	7	0001
121,034	77,800	0,600	7,840E+1	0,000E+0	1,879E+2	6,421E+1	0,000E+0	7,856E-1	7,800E-1	0,000E+0	7	0001
122,034	78,200	0,600	7,880E+1	0,000E+0	1,881E+2	6,466E+1	0,000E+0	7,885E-1	7,793E-1	0,000E+0	7	0001
123,034	77,900	0,600	7,850E+1	0,000E+0	1,880E+2	6,426E+1	0,000E+0	7,861E-1	7,804E-1	0,000E+0	7	0001
124,035	77,900	0,700	7,860E+1	0,000E+0	1,881E+2	6,461E+1	0,000E+0	7,877E-1	7,819E-1	0,000E+0	7	0001
125,034	78,100	0,700	7,880E+1	0,000E+0	1,882E+2	6,433E+1	0,000E+0	7,892E-1	7,839E-1	0,000E+0	7	0001
126,035	78,200	0,600	7,880E+1	0,000E+0	1,881E+2	6,437E+1	0,000E+0	7,894E-1	7,834E-1	0,000E+0	7	0001
127,035	78,300	0,700	7,900E+1	0,000E+0	1,881E+2	6,455E+1	0,000E+0	7,913E-1	7,837E-1	0,000E+0	7	0001
128,035	78,300	0,600	7,890E+1	0,000E+0	1,882E+2	6,437E+1	0,000E+0	7,922E-1	7,844E-1	0,000E+0	7	0001
129,035	78,400	0,600	7,900E+1	0,000E+0	1,883E+2	6,443E+1	0,000E+0	7,918E-1	7,862E-1	0,000E+0	7	0001
130,035	78,400	0,600	7,900E+1	0,000E+0	1,881E+2	6,444E+1	0,000E+0	7,937E-1	7,885E-1	0,000E+0	7	0001
131,036	78,400	0,600	7,900E+1	0,000E+0	1,881E+2	6,444E+1	0,000E+0	7,937E-1	7,885E-1	0,000E+0	7	0001
132,035	78,800	0,600	7,940E+1	0,000E+0	1,885E+2	6,417E+1	0,000E+0	7,978E-1	7,905E-1	0,000E+0	7	0001
133,035	78,700	0,700	7,940E+1	0,000E+0	1,886E+2	6,457E+1	0,000E+0	7,977E-1	7,874E-1	0,000E+0	7	0001
134,036	78,400	0,600	7,900E+1	0,000E+0	1,883E+2	6,437E+1	0,000E+0	7,952E-1	7,903E-1	0,000E+0	7	0001
135,036	79,000	0,600	7,960E+1	0,000E+0	1,883E+2	6,435E+1	0,000E+0	7,984E-1	7,889E-1	0,000E+0	7	0001
136,037	78,900	0,700	7,960E+1	0,000E+0	1,885E+2	6,440E+1	0,000E+0	7,998E-1	7,911E-1	0,000E+0	7	0001
137,037	78,900	0,700	7,960E+1	0,000E+0	1,885E+2	6,440E+1	0,000E+0	7,998E-1	7,911E-1	0,000E+0	7	0001
138,038	78,700	0,600	7,930E+1	0,000E+0	1,883E+2	6,441E+1	0,000E+0	7,992E-1	7,915E-1	0,000E+0	7	0001
139,037	78,700	0,600	7,930E+1	0,000E+0	1,886E+2	6,434E+1	0,000E+0	7,987E-1	7,931E-1	0,000E+0	7	0001
140,037	78,800	0,600	7,940E+1	0,000E+0	1,884E+2	6,432E+1	0,000E+0	8,016E-1	7,934E-1	0,000E+0	7	0001
141,037	78,800	0,600	7,940E+1	0,000E+0	1,882E+2	6,430E+1	0,000E+0	7,995E-1	7,942E-1	0,000E+0	7	0001
142,037	78,800	0,600	7,940E+1	0,000E+0	1,882E+2	6,430E+1	0,000E+0	7,995E-1	7,942E-1	0,000E+0	7	0001
143,037	79,000	0,700	7,970E+1	0,000E+0	1,883E+2	6,439E+1	0,000E+0	8,016E-1	7,952E-1	0,000E+0	7	0001
144,037	78,700	0,600	7,930E+1	0,000E+0	1,882E+2	6,454E+1	0,000E+0	7,996E-1	7,942E-1	0,000E+0	7	0001
145,037	79,100	0,600	7,970E+1	0,000E+0	1,884E+2	6,418E+1	0,000E+0	8,023E-1	7,965E-1	0,000E+0	7	0001
146,037	79,400	0,600	8,000E+1	0,000E+0	1,884E+2	6,459E+1	0,000E+0	8,051E-1	7,965E-1	0,000E+0	7	0001
147,038	79,200	0,700	7,990E+1	0,000E+0	1,885E+2	6,416E+1	0,000E+0	8,032E-1	7,965E-1	0,000E+0	7	0001
148,039	79,200	0,600	7,980E+1	0,000E+0	1,885E+2	6,447E+1	0,000E+0	8,038E-1	7,951E-1	0,000E+0	7	0001
149,039	79,200	0,600	7,980E+1	0,000E+0	1,885E+2	6,447E+1	0,000E+0	8,038E-1	7,951E-1	0,000E+0	7	0001
150,040	79,100	0,600	7,970E+1	0,000E+0	1,885E+2	6,433E+1	0,000E+0	8,041E-1	7,956E-1	0,000E+0	7	0001
151,040	79,000	0,700	7,970E+1	0,000E+0	1,886E+2	6,434E+1	0,000E+0	8,025E-1	7,957E-1	0,000E+0	7	0001
152,040	79,400	0,600	8,000E+1	0,000E+0	1,883E+2	6,431E+1	0,000E+0	8,024E-1	7,956E-1	0,000E+0	7	0001
153,040	79,100	0,600	7,970E+1	0,000E+0	1,884E+2	6,442E+1	0,000E+0	8,024E-1	7,963E-1	0,000E+0	7	0001
154,041	79,200	0,600	7,980E+1	0,000E+0	1,886E+2	6,410E+1	0,000E+0	8,036E-1	7,956E-1	0,000E+0	7	0001
155,041	78,800	0,600	7,940E+1	0,000E+0	1,883E+2	6,397E+1	0,000E+0	8,024E-1	7,984E-1	0,000E+0	7	0001
156,041	79,100	0,600	7,970E+1	0,000E+0	1,881E+2	6,438E+1	0,000E+0	8,023E-1	7,965E-1	0,000E+0	7	0001
157,042	79,100	0,700	7,980E+1	0,000E+0	1,884E+2	6,421E+1	0,000E+0	8,042E-1	7,964E-1	0,000E+0	7	0001
158,041	79,500	0,600	8,010E+1	0,000E+0	1,884E+2	6,429E+1	0,000E+0	8,056E-1	7,951E-1	0,000E+0	7	0001
159,042	79,500	0,600	8,010E+1	0,000E+0	1,884E+2	6,429E+1	0,000E+0	8,056E-1	7,951E-1	0,000E+0	7	0001
160,043	78,900	0,700	7,960E+1	0,000E+0	1,884E+2	6,424E+1	0,000E+0	8,032E-1	7,967E-1	0,000E+0	7	0001
161,043	78,700	0,700	7,940E+1	0,000E+0	1,885E+2	6,430E+1	0,000E+0	8,034E-1	7,984E-1	0,000E+0	7	0001
162,043	79,000	0,600	7,960E+1	0,000E+0	1,882E+2	6,411E+1	0,000E+0	8,021E-1	7,956E-1	0,000E+0	7	0001
163,044	79,200	0,600	7,980E+1	0,000E+0	1,883E+2	6,452E+1	0,000E+0	8,035E-1	7,984E-1	0,000E+0	7	0001
164,044	79,200	0,600	7,980E+1	0,000E+0	1,884E+2	6,423E+1	0,000E+0	8,037E-1	7,963E-1	0,000E+0	7	0001
165,045	78,700	0,600	7,930E+1	0,000E+0	1,883E+2	6,440E+1	0,000E+0	8,021E-1	8,000E-1	0,000E+0	7	0001
166,045	78,700	0,600	7,930E+1	0,000E+0	1,883E+2	6,440E+1	0,000E+0	8,021E-1	8,000E-1	0,000E+0	7	0001
167,045	78,700	0,600	7,930E+1	0,000E+0	1,883E+2	6,440E+1	0,000E+0	8,021E-1	8,000E-1	0,000E+0	7	0001
168,045	78,700	0,600	7,930E+1	0,000E+0	1,883E+2	6,440E+1	0,000E+0	8,021E-1	8,000E-1	0,000E+0	7	0001
169,045	78,700	0,600	7,930E+1	0,000E+0	1,883E+2	6,440E+1	0,000E+0	8,021E-1	8,000E-1	0,000E+0	7	0001
170,045	79,600	0,600	8,020E+1	0,000E+0	1,886E+2	6,448E+1	0,000E+0	8,088E-1	8,001E-1	0,000E+0	7	0001
171,045	79,600	0,600	8,020E+1	0,000E+0	1,886E+2	6,448E+1	0,000E+0	8,088E-1	8,001E-1	0,000E+0	7	0001
172,045	79,300	0,600	7,990E+1	0,000E+0	1,885E+2	6,424E+1	0,000E+0	8,067E-1	7,994E-1	0,000E+0	7	0001
173,045	79,300	0,600	7,990E+1	0,000E+0	1,885E+2	6,424E+1	0,000E+0	8,067E-1	7,994E-1	0,000E+0	7	0001
174,046	79,300	0,600	7,990E+1	0,000E+0	1,885E+2	6,424E+1	0,000E+0	8,067E-1	7,994E-1	0,000E+0	7	0001
175,045	79,200	0,700	7,990E+1	0,000E+0	1,887E+2	6,455E+1	0,000E+0	8,062E-1	7,968E-1	0,000E+0	7	0001
176,046	79,200	0,700	7,990E+1	0,000E+0	1,887E+2	6,455E+1	0,000E+0	8,062E-1	7,968E-1	0,000E+0	7	0001
177,045	79,200	0,700	7,990E+1	0,000E+0	1,885E+2	6,466E+1	0,000E+0	8,052E-1	7,985E-1	0,000E+0	7	0001
178,045	79,100	0,600	7,970E+1	0,000E+0	1,886E+2	6,419E+1	0,000E+0	8,049E-1	7,977E-1	0,000E+0	7	0001
179,046	78,900	0,700	7,960E+1	0,000E+0	1,884E+2	6,465E+1	0,000E+0	8,029E-1	7,994E-1	0,000E+0	7	0001
180,046	79,400	0,700	8,010E+1	0,000E+0	1,887E+2	6,450E+1	0,000E+0	8,057E-1	7,977E-1	0,000E+0	7	0001
181,046	79,200	0,600	7,980E+1	0,000E+0	1,885E+2	6,444E+1	0,000E+0	8,033E-1	7,973E-1	0,000E+0	7	0001
182,046	79,500	0,600	8,010E+1	0,000E+0	1,886E+2	6,446E+1	0,000E+0	8,061E-1	7,979E-1	0,000E+0	6	0001
183,046	79,300	0,800	8,010E+1	0,000E+0	1,886E+2	6,454E+1	0,000E+0	8,061E-1	7,978E-1	0,000E+0	6	0001
184,046	78,800	0,700	7,950E+1	0,000E+0	1,888E+2	6,430E+1	0,000E+0	8,053E-1	7,986E-1	0,000E+0	6	0001
185,046	78,800	0,700	7,950E+1	0,000E+0	1,888E+2	6,430E+1	0,000E+0	8,053E-1	7,986E-1	0,000E+0	6	0001
186,048	79,400	0,600	8,000E+1	0,000E+0	1,885E+2	6,445E+1	0,000E+0	8,072E-1	7,994E-1	0,000E+0	6	0001
187,047	79,500	0,700	8,020E+1	0,000E+0	1,885E+2	6,425E+1	0,000E+0	8,069E-1	8,004E-1	0,000E+0	6	0001
