t	IF	IR	VF	VR	VelSP	VelRE
0,000	0,000	0,000	0,000E+0	2,400E+1	0,000E+0
0,003	0,000	0,000	0,000E+0	2,400E+1	0,000E+0	0,000E+0
1,004	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
2,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
3,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
4,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
5,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
6,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
7,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
8,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
9,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
10,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
11,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
12,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
13,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
14,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
15,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
16,008	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
17,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
18,009	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
19,009	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
20,009	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
21,009	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
22,009	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
23,009	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
24,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
25,009	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
26,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
