t	IF	IR	VF	VR	VelSP	VelRE
0,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
0,297	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
1,298	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
2,297	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
3,298	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
4,298	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
7,076	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
8,076	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
9,075	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
10,077	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
11,076	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
12,077	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
13,076	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
14,077	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
15,077	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
16,076	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
17,078	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
18,077	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
19,079	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
20,079	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	2,177E+3
21,079	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,910E+3
22,080	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,706E+3
23,079	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,429E+3
24,080	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,265E+3
25,079	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,334E+3
26,080	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,551E+3
27,080	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,583E+3
28,080	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,515E+3
29,081	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,464E+3
30,080	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,465E+3
31,081	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,487E+3
32,080	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,518E+3
33,082	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
34,082	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,483E+3
35,081	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
36,082	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,517E+3
37,081	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
38,082	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,508E+3
39,081	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,504E+3
40,083	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
41,084	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
42,083	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
43,084	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,515E+3
44,083	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
45,085	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,485E+3
46,084	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
47,085	0,003	0,000	4,900E-1	2,400E+1	3,500E+3	3,499E+3
48,085	0,007	0,000	4,900E-1	2,400E+1	3,500E+3	3,486E+3
49,085	0,007	0,000	7,100E-1	2,400E+1	3,500E+3	3,506E+3
50,084	0,011	0,000	9,000E-1	2,400E+1	3,500E+3	3,498E+3
51,085	0,016	0,000	9,000E-1	2,400E+1	3,500E+3	3,509E+3
52,085	0,016	0,000	1,110E+0	2,400E+1	3,500E+3	3,494E+3
53,086	0,019	0,000	1,330E+0	2,400E+1	3,500E+3	3,502E+3
54,086	0,024	0,000	1,330E+0	2,400E+1	3,500E+3	3,506E+3
55,086	0,024	0,000	1,570E+0	2,400E+1	3,500E+3	3,498E+3
56,087	0,027	0,000	1,790E+0	2,400E+1	3,500E+3	3,504E+3
57,087	0,031	0,000	1,790E+0	2,400E+1	3,500E+3	3,494E+3
58,087	0,031	0,000	1,990E+0	2,400E+1	3,500E+3	3,499E+3
59,087	0,037	0,000	2,210E+0	2,400E+1	3,500E+3	3,507E+3
60,088	0,040	0,000	2,210E+0	2,400E+1	3,500E+3	3,489E+3
61,087	0,040	0,000	2,480E+0	2,400E+1	3,500E+3	3,503E+3
62,089	0,044	0,000	2,670E+0	2,400E+1	3,500E+3	3,501E+3
63,088	0,049	0,000	2,670E+0	2,400E+1	3,500E+3	3,504E+3
64,089	0,049	0,000	2,870E+0	2,400E+1	3,500E+3	3,500E+3
65,089	0,053	0,000	3,100E+0	2,400E+1	3,500E+3	3,498E+3
66,090	0,056	0,000	3,100E+0	2,400E+1	3,500E+3	3,502E+3
67,090	0,056	0,000	3,320E+0	2,400E+1	3,500E+3	3,504E+3
68,089	0,061	0,000	3,540E+0	2,400E+1	3,500E+3	3,503E+3
69,090	0,065	0,000	3,540E+0	2,400E+1	3,500E+3	3,479E+3
70,090	0,065	0,000	3,690E+0	2,400E+1	3,500E+3	3,492E+3
71,089	0,068	0,000	3,910E+0	2,400E+1	3,500E+3	3,504E+3
72,090	0,071	0,000	3,910E+0	2,400E+1	3,500E+3	3,493E+3
73,089	0,071	0,000	4,030E+0	2,400E+1	3,500E+3	3,498E+3
74,090	0,074	0,000	4,250E+0	2,400E+1	3,500E+3	3,503E+3
75,091	0,078	0,000	4,430E+0	2,400E+1	3,500E+3	3,505E+3
76,090	0,078	0,000	4,430E+0	2,400E+1	3,500E+3	3,499E+3
77,091	0,082	0,000	4,600E+0	2,400E+1	3,500E+3	3,508E+3
78,091	0,085	0,000	4,600E+0	2,400E+1	3,500E+3	3,501E+3
79,093	0,085	0,000	4,810E+0	2,400E+1	3,500E+3	3,489E+3
80,092	0,088	0,000	4,970E+0	2,400E+1	3,500E+3	3,481E+3
81,092	0,091	0,000	4,970E+0	2,400E+1	3,500E+3	3,501E+3
82,093	0,091	0,000	5,110E+0	2,400E+1	3,500E+3	3,497E+3
83,092	0,094	0,000	5,290E+0	2,400E+1	3,500E+3	3,498E+3
84,093	0,097	0,000	5,290E+0	2,400E+1	3,500E+3	3,507E+3
85,094	0,097	0,000	5,420E+0	2,400E+1	3,500E+3	3,485E+3
86,094	0,100	0,000	5,600E+0	2,400E+1	3,500E+3	3,494E+3
87,095	0,102	0,000	5,600E+0	2,400E+1	3,500E+3	3,498E+3
88,095	0,102	0,000	5,710E+0	2,400E+1	3,500E+3	3,485E+3
89,094	0,105	0,000	5,840E+0	2,400E+1	3,500E+3	3,494E+3
90,095	0,108	0,000	5,840E+0	2,400E+1	3,500E+3	3,505E+3
91,094	0,108	0,000	5,970E+0	2,400E+1	3,500E+3	3,492E+3
92,095	0,110	0,000	6,100E+0	2,400E+1	3,500E+3	3,489E+3
93,095	0,112	0,000	6,100E+0	2,400E+1	3,500E+3	3,503E+3
94,095	0,112	0,000	6,210E+0	2,400E+1	3,500E+3	3,510E+3
95,096	0,114	0,000	6,330E+0	2,400E+1	3,500E+3	3,485E+3
96,096	0,116	0,000	6,330E+0	2,400E+1	3,500E+3	3,531E+3
97,096	0,116	0,000	6,440E+0	2,400E+1	3,500E+3	3,492E+3
98,096	0,118	0,000	6,520E+0	2,400E+1	3,500E+3	3,500E+3
99,097	0,119	0,000	6,520E+0	2,400E+1	3,500E+3	3,502E+3
100,098	0,119	0,000	6,590E+0	2,400E+1	3,500E+3	3,494E+3
101,099	0,121	0,000	6,660E+0	2,400E+1	3,500E+3	3,473E+3
102,098	0,122	0,000	6,660E+0	2,400E+1	3,500E+3	3,501E+3
103,099	0,122	0,000	6,720E+0	2,400E+1	3,500E+3	3,531E+3
104,099	0,123	0,000	6,780E+0	2,400E+1	3,500E+3	3,495E+3
105,099	0,124	0,000	6,820E+0	2,400E+1	3,500E+3	3,498E+3
106,100	0,124	0,000	6,820E+0	2,400E+1	3,500E+3	3,505E+3
107,099	0,125	0,000	6,880E+0	2,400E+1	3,500E+3	3,476E+3
108,101	0,125	0,000	6,880E+0	2,400E+1	3,500E+3	3,490E+3
109,100	0,125	0,000	6,900E+0	2,400E+1	3,500E+3	3,496E+3
110,102	0,126	0,000	6,940E+0	2,400E+1	3,500E+3	3,513E+3
111,103	0,127	0,000	6,940E+0	2,400E+1	3,500E+3	3,503E+3
112,102	0,127	0,000	6,980E+0	2,400E+1	3,500E+3	3,503E+3
113,103	0,127	0,000	7,010E+0	2,400E+1	3,500E+3	3,502E+3
114,103	0,128	0,000	7,010E+0	2,400E+1	3,500E+3	3,497E+3
115,104	0,128	0,000	7,030E+0	2,400E+1	3,500E+3	3,507E+3
116,103	0,128	0,000	7,050E+0	2,400E+1	3,500E+3	3,498E+3
117,104	0,129	0,000	7,080E+0	2,400E+1	3,500E+3	3,506E+3
118,105	0,129	0,000	7,080E+0	2,400E+1	3,500E+3	3,485E+3
119,105	0,129	0,000	7,110E+0	2,400E+1	3,500E+3	3,499E+3
120,106	0,129	0,000	7,110E+0	2,400E+1	3,500E+3	3,462E+3
121,105	0,129	0,000	7,110E+0	2,400E+1	3,500E+3	3,487E+3
122,106	0,130	0,000	7,130E+0	2,400E+1	3,500E+3	3,501E+3
123,106	0,130	0,000	7,130E+0	2,400E+1	3,500E+3	3,513E+3
124,107	0,130	0,000	7,140E+0	2,400E+1	3,500E+3	3,492E+3
125,107	0,130	0,000	7,160E+0	2,400E+1	3,500E+3	3,499E+3
126,106	0,132	0,000	7,160E+0	2,400E+1	3,500E+3	3,424E+3
127,107	0,132	0,000	7,750E+0	2,400E+1	3,500E+3	3,491E+3
128,106	0,146	0,000	7,970E+0	2,400E+1	3,500E+3	3,507E+3
129,107	0,147	0,000	7,970E+0	2,400E+1	3,500E+3	3,473E+3
130,106	0,147	0,000	8,060E+0	2,400E+1	3,500E+3	3,503E+3
131,107	0,150	0,000	8,210E+0	2,400E+1	3,500E+3	3,497E+3
132,107	0,153	0,000	8,210E+0	2,400E+1	3,500E+3	3,485E+3
133,106	0,153	0,000	8,380E+0	2,400E+1	3,500E+3	3,507E+3
134,107	0,154	0,000	8,440E+0	2,400E+1	3,500E+3	3,498E+3
135,106	0,156	0,000	8,440E+0	2,400E+1	3,500E+3	3,491E+3
136,107	0,156	0,000	8,550E+0	2,400E+1	3,500E+3	3,496E+3
137,106	0,158	0,000	8,640E+0	2,400E+1	3,500E+3	3,491E+3
138,107	0,158	0,000	8,640E+0	2,400E+1	3,500E+3	3,503E+3
139,108	0,158	0,000	8,640E+0	2,400E+1	3,500E+3	3,498E+3
140,107	0,159	0,000	8,700E+0	2,400E+1	3,500E+3	3,502E+3
141,108	0,160	0,000	8,700E+0	2,400E+1	3,500E+3	3,490E+3
142,108	0,160	0,000	8,730E+0	2,400E+1	3,500E+3	3,494E+3
143,109	0,161	0,000	8,780E+0	2,400E+1	3,500E+3	3,501E+3
144,109	0,161	0,000	8,780E+0	2,400E+1	3,500E+3	3,496E+3
145,109	0,161	0,000	8,790E+0	2,400E+1	3,500E+3	3,498E+3
146,110	0,162	0,000	8,820E+0	2,400E+1	3,500E+3	3,495E+3
147,109	0,162	0,000	8,820E+0	2,400E+1	3,500E+3	3,502E+3
148,110	0,162	0,000	8,840E+0	2,400E+1	3,500E+3	3,495E+3
149,109	0,163	0,000	8,870E+0	2,400E+1	3,500E+3	3,515E+3
150,110	0,163	0,000	8,870E+0	2,400E+1	3,500E+3	3,487E+3
151,111	0,163	0,000	8,880E+0	2,400E+1	3,500E+3	3,496E+3
152,110	0,163	0,000	8,900E+0	2,400E+1	3,500E+3	3,499E+3
153,111	0,163	0,000	8,900E+0	2,400E+1	3,500E+3	3,498E+3
154,111	0,163	0,000	8,900E+0	2,400E+1	3,500E+3	3,507E+3
155,112	0,164	0,000	8,910E+0	2,400E+1	3,500E+3	3,489E+3
156,111	0,185	0,000	8,910E+0	2,400E+1	3,500E+3	3,423E+3
157,112	0,185	0,000	1,022E+1	2,400E+1	3,500E+3	3,503E+3
158,112	0,184	0,000	1,006E+1	2,400E+1	3,500E+3	3,520E+3
159,111	0,184	0,000	1,006E+1	2,400E+1	3,500E+3	3,495E+3
160,112	0,184	0,000	1,002E+1	2,400E+1	3,500E+3	3,485E+3
161,112	0,187	0,000	1,020E+1	2,400E+1	3,500E+3	3,506E+3
162,114	0,189	0,000	1,020E+1	2,400E+1	3,500E+3	3,498E+3
163,114	0,189	0,000	1,028E+1	2,400E+1	3,500E+3	3,507E+3
164,115	0,191	0,000	1,033E+1	2,400E+1	3,500E+3	3,489E+3
165,115	0,192	0,000	1,044E+1	2,400E+1	3,500E+3	3,504E+3
166,115	0,192	0,000	1,044E+1	2,400E+1	3,500E+3	3,510E+3
167,115	0,192	0,000	1,044E+1	2,400E+1	3,500E+3	3,501E+3
168,115	0,193	0,000	1,044E+1	2,400E+1	3,500E+3	3,487E+3
169,116	0,193	0,000	1,049E+1	2,400E+1	3,500E+3	3,504E+3
170,115	0,194	0,000	1,050E+1	2,400E+1	3,500E+3	3,492E+3
171,117	0,194	0,000	1,053E+1	2,400E+1	3,500E+3	3,491E+3
172,116	0,194	0,000	1,053E+1	2,400E+1	3,500E+3	3,514E+3
173,117	0,194	0,000	1,054E+1	2,400E+1	3,500E+3	3,501E+3
174,118	0,195	0,000	1,054E+1	2,400E+1	3,500E+3	3,487E+3
175,118	0,195	0,000	1,055E+1	2,400E+1	3,500E+3	3,498E+3
176,119	0,195	0,000	1,057E+1	2,400E+1	3,500E+3	3,489E+3
177,119	0,195	0,000	1,057E+1	2,400E+1	3,500E+3	3,503E+3
178,120	0,195	0,000	1,057E+1	2,400E+1	3,500E+3	3,502E+3
179,119	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,494E+3
180,121	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,489E+3
181,121	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,495E+3
182,120	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,498E+3
183,121	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,505E+3
184,121	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,489E+3
185,122	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,503E+3
186,121	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,503E+3
187,121	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,488E+3
188,122	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,503E+3
189,121	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,489E+3
190,122	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,501E+3
191,122	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,504E+3
192,123	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,499E+3
193,123	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,508E+3
194,122	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,510E+3
195,123	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,495E+3
196,122	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,496E+3
197,123	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,500E+3
198,122	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,500E+3
199,123	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,476E+3
200,123	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,494E+3
201,122	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,511E+3
202,123	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,498E+3
203,123	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,499E+3
204,124	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,498E+3
205,123	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,493E+3
206,124	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,503E+3
207,124	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,493E+3
208,124	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,531E+3
209,125	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,498E+3
210,125	0,195	0,000	1,059E+1	2,400E+1	3,500E+3	3,464E+3
211,126	0,195	0,000	1,058E+1	2,400E+1	3,500E+3	3,494E+3
212,125	0,204	0,000	1,111E+1	2,400E+1	3,500E+3	3,518E+3
213,126	0,200	0,000	1,111E+1	2,400E+1	3,500E+3	3,503E+3
214,126	0,200	0,000	1,086E+1	2,400E+1	3,500E+3	3,493E+3
215,125	0,202	0,000	1,100E+1	2,400E+1	3,500E+3	3,514E+3
216,126	0,203	0,000	1,100E+1	2,400E+1	3,500E+3	3,495E+3
217,125	0,203	0,000	1,103E+1	2,400E+1	3,500E+3	3,496E+3
218,126	0,203	0,000	1,100E+1	2,400E+1	3,500E+3	3,492E+3
219,126	0,203	0,000	1,100E+1	2,400E+1	3,500E+3	3,496E+3
220,126	0,203	0,000	1,104E+1	2,400E+1	3,500E+3	3,507E+3
221,127	0,203	0,000	1,104E+1	2,400E+1	3,500E+3	3,505E+3
222,126	0,203	0,000	1,104E+1	2,400E+1	3,500E+3	3,498E+3
223,127	0,203	0,000	1,106E+1	2,400E+1	3,500E+3	3,507E+3
224,126	0,203	0,000	1,105E+1	2,400E+1	3,500E+3	3,501E+3
225,127	0,203	0,000	1,105E+1	2,400E+1	3,500E+3	3,498E+3
226,128	0,203	0,000	1,107E+1	2,400E+1	3,500E+3	3,505E+3
227,127	0,203	0,000	1,107E+1	2,400E+1	3,500E+3	3,494E+3
228,128	0,203	0,000	1,106E+1	2,400E+1	3,500E+3	3,491E+3
229,127	0,203	0,000	1,106E+1	2,400E+1	3,500E+3	3,444E+3
230,128	0,213	0,000	1,159E+1	2,400E+1	3,500E+3	3,492E+3
