t	IF	IR	VF	VR	VelSP	VelRE
64,039	0,058	0,000	3,460E+0	2,400E+1	3,500E+3	3,486E+3
65,040	0,067	0,000	3,970E+0	2,400E+1	3,500E+3	3,507E+3
66,039	0,074	0,000	3,970E+0	2,400E+1	3,500E+3	3,494E+3
67,040	0,074	0,000	4,310E+0	2,400E+1	3,500E+3	3,507E+3
68,040	0,082	0,000	4,750E+0	2,400E+1	3,500E+3	3,496E+3
69,040	0,090	0,000	4,750E+0	2,400E+1	3,500E+3	3,494E+3
70,040	0,090	0,000	5,130E+0	2,400E+1	3,500E+3	3,491E+3
71,040	0,096	0,000	5,460E+0	2,400E+1	3,500E+3	3,502E+3
72,041	0,103	0,000	5,460E+0	2,400E+1	3,500E+3	3,498E+3
73,040	0,103	0,000	5,780E+0	2,400E+1	3,500E+3	3,478E+3
74,041	0,108	0,000	6,110E+0	2,400E+1	3,500E+3	3,498E+3
75,042	0,112	0,000	6,110E+0	2,400E+1	3,500E+3	3,498E+3
76,042	0,112	0,000	6,270E+0	2,400E+1	3,500E+3	3,503E+3
77,042	0,117	0,000	6,550E+0	2,400E+1	3,500E+3	3,516E+3
78,042	0,120	0,000	6,550E+0	2,400E+1	3,500E+3	3,498E+3
79,043	0,120	0,000	6,710E+0	2,400E+1	3,500E+3	3,496E+3
80,042	0,123	0,000	6,880E+0	2,400E+1	3,500E+3	3,491E+3
81,044	0,123	0,000	6,880E+0	2,400E+1	3,500E+3	3,485E+3
82,044	0,126	0,000	6,940E+0	2,400E+1	3,500E+3	3,499E+3
83,044	0,127	0,000	7,030E+0	2,400E+1	3,500E+3	3,502E+3
84,044	0,127	0,000	7,030E+0	2,400E+1	3,500E+3	3,498E+3
85,043	0,128	0,000	7,130E+0	2,400E+1	3,500E+3	3,492E+3
86,045	0,130	0,000	7,210E+0	2,400E+1	3,500E+3	3,497E+3
87,044	0,131	0,000	7,210E+0	2,400E+1	3,500E+3	3,489E+3
88,045	0,131	0,000	7,230E+0	2,400E+1	3,500E+3	3,497E+3
89,045	0,132	0,000	7,290E+0	2,400E+1	3,500E+3	3,507E+3
90,045	0,132	0,000	7,290E+0	2,400E+1	3,500E+3	3,517E+3
91,045	0,132	0,000	7,320E+0	2,400E+1	3,500E+3	3,484E+3
92,044	0,133	0,000	7,350E+0	2,400E+1	3,500E+3	3,518E+3
93,045	0,133	0,000	7,350E+0	2,400E+1	3,500E+3	3,494E+3
94,044	0,133	0,000	7,370E+0	2,400E+1	3,500E+3	3,498E+3
95,045	0,134	0,000	7,390E+0	2,400E+1	3,500E+3	3,499E+3
96,046	0,134	0,000	7,390E+0	2,400E+1	3,500E+3	3,512E+3
97,046	0,134	0,000	7,420E+0	2,400E+1	3,500E+3	3,479E+3
98,047	0,135	0,000	7,430E+0	2,400E+1	3,500E+3	3,510E+3
99,047	0,135	0,000	7,430E+0	2,400E+1	3,500E+3	3,496E+3
100,048	0,135	0,000	7,440E+0	2,400E+1	3,500E+3	3,503E+3
101,047	0,135	0,000	7,460E+0	2,400E+1	3,500E+3	3,396E+3
102,048	0,157	0,000	7,460E+0	2,400E+1	3,500E+3	3,516E+3
103,048	0,157	0,000	8,570E+0	2,400E+1	3,500E+3	3,502E+3
104,048	0,162	0,000	8,100E+0	2,400E+1	3,500E+3	3,527E+3
105,050	0,162	0,000	8,100E+0	2,400E+1	3,500E+3	3,491E+3
106,049	0,156	0,000	8,570E+0	2,400E+1	3,500E+3	3,508E+3
107,050	0,160	0,000	8,800E+0	2,400E+1	3,500E+3	3,496E+3
108,050	0,160	0,000	8,800E+0	2,400E+1	3,500E+3	3,502E+3
109,050	0,161	0,000	8,840E+0	2,400E+1	3,500E+3	3,493E+3
110,050	0,163	0,000	8,930E+0	2,400E+1	3,500E+3	3,498E+3
111,049	0,164	0,000	8,930E+0	2,400E+1	3,500E+3	3,498E+3
112,050	0,164	0,000	8,990E+0	2,400E+1	3,500E+3	3,501E+3
113,050	0,164	0,000	9,010E+0	2,400E+1	3,500E+3	3,491E+3
114,051	0,165	0,000	9,010E+0	2,400E+1	3,500E+3	3,505E+3
115,051	0,165	0,000	9,050E+0	2,400E+1	3,500E+3	3,498E+3
116,051	0,166	0,000	9,070E+0	2,400E+1	3,500E+3	3,516E+3
117,051	0,166	0,000	9,070E+0	2,400E+1	3,500E+3	3,499E+3
118,051	0,166	0,000	9,100E+0	2,400E+1	3,500E+3	3,507E+3
119,052	0,167	0,000	9,130E+0	2,400E+1	3,500E+3	3,516E+3
120,052	0,167	0,000	9,130E+0	2,400E+1	3,500E+3	3,498E+3
121,053	0,167	0,000	9,150E+0	2,400E+1	3,500E+3	3,515E+3
122,054	0,167	0,000	9,140E+0	2,400E+1	3,500E+3	3,503E+3
123,054	0,167	0,000	9,140E+0	2,400E+1	3,500E+3	3,509E+3
124,054	0,167	0,000	9,170E+0	2,400E+1	3,500E+3	3,494E+3
125,053	0,167	0,000	9,170E+0	2,400E+1	3,500E+3	3,502E+3
126,054	0,168	0,000	9,170E+0	2,400E+1	3,500E+3	3,506E+3
127,053	0,168	0,000	9,180E+0	2,400E+1	3,500E+3	3,500E+3
128,054	0,168	0,000	9,190E+0	2,400E+1	3,500E+3	3,502E+3
129,055	0,168	0,000	9,190E+0	2,400E+1	3,500E+3	3,499E+3
130,055	0,168	0,000	9,200E+0	2,400E+1	3,500E+3	3,498E+3
131,056	0,168	0,000	9,200E+0	2,400E+1	3,500E+3	3,494E+3
132,056	0,168	0,000	9,200E+0	2,400E+1	3,500E+3	3,502E+3
133,057	0,168	0,000	9,210E+0	2,400E+1	3,500E+3	3,503E+3
134,057	0,168	0,000	9,220E+0	2,400E+1	3,500E+3	3,496E+3
135,058	0,168	0,000	9,220E+0	2,400E+1	3,500E+3	3,496E+3
136,059	0,168	0,000	9,230E+0	2,400E+1	3,500E+3	3,501E+3
137,059	0,168	0,000	9,230E+0	2,400E+1	3,500E+3	3,497E+3
138,060	0,169	0,000	9,230E+0	2,400E+1	3,500E+3	3,498E+3
139,060	0,169	0,000	9,230E+0	2,400E+1	3,500E+3	3,501E+3
140,061	0,169	0,000	9,230E+0	2,400E+1	3,500E+3	3,514E+3
141,060	0,169	0,000	9,230E+0	2,400E+1	3,500E+3	3,501E+3
142,061	0,169	0,000	9,230E+0	2,400E+1	3,500E+3	3,516E+3
143,062	0,169	0,000	9,230E+0	2,400E+1	3,500E+3	3,507E+3
144,063	0,169	0,000	9,230E+0	2,400E+1	3,500E+3	3,504E+3
145,063	0,169	0,000	9,250E+0	2,400E+1	3,500E+3	3,495E+3
146,063	0,169	0,000	9,250E+0	2,400E+1	3,500E+3	3,500E+3
147,064	0,169	0,000	9,250E+0	2,400E+1	3,500E+3	3,492E+3
148,065	0,169	0,000	9,250E+0	2,400E+1	3,500E+3	3,507E+3
149,065	0,169	0,000	9,250E+0	2,400E+1	3,500E+3	3,504E+3
150,065	0,169	0,000	9,250E+0	2,400E+1	3,500E+3	3,514E+3
151,064	0,169	0,000	9,250E+0	2,400E+1	3,500E+3	3,501E+3
152,065	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,503E+3
153,066	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,507E+3
154,065	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,505E+3
155,066	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,503E+3
156,066	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,506E+3
157,067	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,507E+3
158,067	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,504E+3
159,067	0,169	0,000	9,260E+0	2,400E+1	3,500E+3	3,507E+3
160,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,486E+3
161,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,497E+3
162,066	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,515E+3
163,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,501E+3
164,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,491E+3
165,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,508E+3
166,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,505E+3
167,066	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,492E+3
168,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,509E+3
169,066	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,489E+3
170,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,503E+3
171,067	0,169	0,000	9,270E+0	2,400E+1	3,500E+3	3,498E+3
172,066	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,498E+3
173,067	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,493E+3
174,067	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,499E+3
175,067	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,498E+3
176,067	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,497E+3
177,066	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,526E+3
178,067	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,498E+3
179,066	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,503E+3
180,067	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,503E+3
181,067	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,508E+3
182,067	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,493E+3
183,067	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,495E+3
184,066	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,502E+3
185,067	0,169	0,000	9,280E+0	2,400E+1	3,500E+3	3,507E+3
186,066	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,501E+3
187,068	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,503E+3
188,069	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,501E+3
189,068	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,516E+3
190,069	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,504E+3
191,068	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,491E+3
192,069	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,492E+3
193,068	0,170	0,000	9,300E+0	2,400E+1	3,500E+3	3,492E+3
194,069	0,170	0,000	9,300E+0	2,400E+1	3,500E+3	3,512E+3
195,069	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,503E+3
196,069	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,506E+3
197,070	0,169	0,000	9,290E+0	2,400E+1	3,500E+3	3,499E+3
198,069	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,489E+3
199,071	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,507E+3
200,071	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,494E+3
201,073	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,497E+3
202,073	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,507E+3
203,072	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,499E+3
204,074	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,499E+3
205,073	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,489E+3
206,074	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,491E+3
207,075	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,496E+3
208,076	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,503E+3
209,076	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,502E+3
210,077	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,499E+3
211,076	0,169	0,000	9,300E+0	2,400E+1	3,500E+3	3,498E+3
212,077	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,492E+3
213,077	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,494E+3
214,077	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,526E+3
215,077	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,487E+3
216,077	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,495E+3
217,078	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,496E+3
218,079	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,496E+3
219,078	0,170	0,000	9,310E+0	2,400E+1	3,500E+3	3,518E+3
220,080	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,492E+3
221,080	0,169	0,000	9,320E+0	2,400E+1	3,500E+3	3,506E+3
222,081	0,169	0,000	9,310E+0	2,400E+1	3,500E+3	3,491E+3
223,082	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,506E+3
224,082	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,501E+3
225,082	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,498E+3
226,081	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,496E+3
227,081	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,502E+3
228,083	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,503E+3
229,082	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,505E+3
230,083	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,511E+3
231,084	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,501E+3
232,084	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,494E+3
233,085	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,503E+3
234,085	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,487E+3
235,086	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,493E+3
236,085	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,510E+3
237,087	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,516E+3
238,087	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,499E+3
239,087	0,170	0,000	9,320E+0	2,400E+1	3,500E+3	3,513E+3
240,088	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,494E+3
241,087	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,489E+3
242,088	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,506E+3
243,088	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,508E+3
244,089	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,504E+3
245,089	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,494E+3
246,088	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,508E+3
247,089	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,489E+3
248,089	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,501E+3
249,088	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,498E+3
250,089	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,498E+3
251,088	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,492E+3
252,089	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,491E+3
253,089	0,170	0,000	9,330E+0	2,400E+1	3,500E+3	3,497E+3
254,089	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,509E+3
255,089	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,518E+3
256,088	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,497E+3
257,090	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,494E+3
258,089	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,498E+3
259,091	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,511E+3
260,091	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,500E+3
261,091	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,493E+3
262,091	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,502E+3
263,090	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,492E+3
264,092	0,170	0,000	9,340E+0	2,400E+1	3,500E+3	3,496E+3
265,091	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,499E+3
266,092	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,498E+3
267,092	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,497E+3
268,092	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,504E+3
269,093	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,506E+3
270,092	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,495E+3
271,094	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,494E+3
272,094	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,499E+3
273,095	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,501E+3
274,096	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,516E+3
275,096	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,494E+3
276,096	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,512E+3
277,096	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,493E+3
278,097	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,507E+3
279,096	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,504E+3
280,098	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,498E+3
281,099	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,498E+3
282,098	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,503E+3
283,099	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,504E+3
284,099	0,170	0,000	9,350E+0	2,400E+1	3,500E+3	3,501E+3
285,101	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,498E+3
286,101	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,487E+3
287,101	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,501E+3
288,101	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,498E+3
289,100	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,509E+3
290,101	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,491E+3
291,100	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,497E+3
292,102	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,504E+3
293,102	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,497E+3
294,102	0,170	0,000	9,360E+0	2,400E+1	3,500E+3	3,498E+3
295,102	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,507E+3
296,101	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,514E+3
297,102	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,503E+3
298,102	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,506E+3
299,103	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,507E+3
300,103	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,500E+3
301,104	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,498E+3
302,105	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,507E+3
303,105	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,493E+3
304,105	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,497E+3
305,104	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,503E+3
306,105	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,512E+3
307,105	0,170	0,000	9,370E+0	2,400E+1	3,500E+3	3,485E+3
308,105	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,512E+3
309,105	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,494E+3
310,104	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,508E+3
311,105	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,503E+3
312,105	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,487E+3
313,106	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,494E+3
314,107	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,493E+3
315,107	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,510E+3
316,107	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,505E+3
317,107	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,511E+3
318,108	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,507E+3
319,107	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,486E+3
320,109	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,519E+3
321,109	0,170	0,000	9,380E+0	2,400E+1	3,500E+3	3,500E+3
322,108	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,498E+3
323,110	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,495E+3
324,110	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,494E+3
325,111	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,518E+3
326,112	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,501E+3
327,112	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,492E+3
328,112	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,518E+3
329,111	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,502E+3
330,112	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,493E+3
331,112	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,502E+3
332,114	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,491E+3
333,114	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,509E+3
334,115	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,500E+3
335,115	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,498E+3
336,114	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,505E+3
337,115	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,499E+3
338,114	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,483E+3
339,115	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,505E+3
340,115	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,511E+3
341,115	0,170	0,000	9,390E+0	2,400E+1	3,500E+3	3,502E+3
342,115	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,479E+3
343,114	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,512E+3
344,115	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,479E+3
345,114	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,498E+3
346,116	0,170	0,000	9,400E+0	2,400E+1	3,500E+3	3,492E+3
