0,000000	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	5,583364E+0
0,003470	0,000000	0,000000	0,000000E+0
0,003470	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
1,003845	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
2,005231	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
3,005654	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
4,005089	0,000000	0,000000	0,000000E+0
