t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)	n_bracos	n_res
58,022	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
59,022	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
60,022	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
61,021	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
62,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
63,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
64,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
65,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
66,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
67,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
68,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
69,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
70,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
71,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
72,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
73,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
74,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
75,023	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
76,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
77,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
78,025	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
79,025	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
80,024	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
81,025	7,100	4,400	1,150E+1	0,000E+0	3,831E+1	1,468E+1	0,000E+0	1,856E+0	1,423E+0	0,000E+0	7	0010
82,025	50,700	53,100	1,038E+2	0,000E+0	5,397E+1	3,997E+1	0,000E+0	5,083E+0	5,092E+0	0,000E+0	7	0010
83,025	26,800	2,900	2,970E+1	0,000E+0	4,327E+1	3,755E+1	0,000E+0	3,557E+0	6,481E-1	0,000E+0	7	0010
84,025	0,000	0,000	0,000E+0	0,000E+0	1,418E+1	1,343E+1	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
85,025	0,000	0,000	0,000E+0	0,000E+0	5,410E+0	5,480E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	0010
86,025	0,000	11,300	1,130E+1	0,000E+0	3,938E+1	4,281E+1	0,000E+0	0,000E+0	1,645E+0	0,000E+0	7	0010
87,024	0,100	107,500	1,076E+2	0,000E+0	5,385E+1	8,467E+1	0,000E+0	0,000E+0	5,171E+0	0,000E+0	7	0010
88,025	13,100	19,800	3,290E+1	0,000E+0	9,242E+1	1,056E+2	0,000E+0	8,475E-1	9,486E-1	0,000E+0	7	0010
89,025	43,500	54,400	9,790E+1	0,000E+0	1,729E+2	1,730E+2	0,000E+0	5,907E-1	5,863E-1	0,000E+0	7	0010
90,026	43,500	54,400	9,790E+1	0,000E+0	1,729E+2	1,730E+2	0,000E+0	5,907E-1	5,863E-1	0,000E+0	7	0010
91,026	10,200	9,700	1,990E+1	0,000E+0	1,736E+2	1,736E+2	0,000E+0	1,018E-1	1,011E-1	0,000E+0	7	0010
92,026	10,200	9,700	1,990E+1	0,000E+0	1,736E+2	1,736E+2	0,000E+0	1,018E-1	1,011E-1	0,000E+0	7	0010
93,026	17,700	16,600	3,430E+1	0,000E+0	1,685E+2	1,684E+2	0,000E+0	1,756E-1	1,733E-1	0,000E+0	7	0010
94,025	16,500	15,400	3,190E+1	0,000E+0	1,726E+2	1,725E+2	0,000E+0	1,580E-1	1,553E-1	0,000E+0	7	0010
95,026	14,100	13,200	2,730E+1	0,000E+0	1,716E+2	1,714E+2	0,000E+0	1,391E-1	1,369E-1	0,000E+0	7	0010
96,027	14,500	13,600	2,810E+1	0,000E+0	1,708E+2	1,710E+2	0,000E+0	1,432E-1	1,414E-1	0,000E+0	7	0010
97,027	15,400	14,300	2,970E+1	0,000E+0	1,715E+2	1,711E+2	0,000E+0	1,498E-1	1,468E-1	0,000E+0	7	0010
