t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)	n_bracos	n_res
13,011	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,500E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
14,010	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,500E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
15,011	13,600	0,000	1,360E+1	0,000E+0	4,200E+1	1,368E+1	0,000E+0	2,557E+0	2,388E+0	0,000E+0	7	1000
16,010	56,200	0,100	5,630E+1	0,000E+0	5,433E+1	2,558E+1	0,000E+0	5,334E+0	5,344E+0	0,000E+0	7	1000
17,010	14,700	0,200	1,490E+1	0,000E+0	3,617E+1	3,307E+1	0,000E+0	2,530E+0	4,958E+0	0,000E+0	7	1000
18,010	0,000	0,000	0,000E+0	0,000E+0	1,320E+1	2,520E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
19,010	0,000	0,000	0,000E+0	0,000E+0	6,970E+0	2,520E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	7	1000
20,011	0,000	0,000	0,000E+0	0,000E+0	3,261E+1	2,978E+1	0,000E+0	0,000E+0	1,302E+0	0,000E+0	7	1000
21,010	0,100	0,200	3,000E-1	0,000E+0	5,302E+1	5,381E+1	0,000E+0	0,000E+0	4,739E+0	0,000E+0	7	1000
22,012	7,400	0,200	7,600E+0	0,000E+0	7,713E+1	5,337E+1	0,000E+0	8,082E-1	4,081E+0	0,000E+0	7	1000
23,012	45,300	0,100	4,540E+1	0,000E+0	1,629E+2	6,010E+1	0,000E+0	6,258E-1	6,166E-1	0,000E+0	7	1000
24,013	45,300	0,100	4,540E+1	0,000E+0	1,629E+2	6,010E+1	0,000E+0	6,258E-1	6,166E-1	0,000E+0	7	1000
25,014	10,300	0,100	1,040E+1	0,000E+0	1,760E+2	5,467E+1	0,000E+0	1,012E-1	1,002E-1	0,000E+0	7	1000
26,014	5,900	0,000	5,900E+0	0,000E+0	1,571E+2	5,012E+1	0,000E+0	7,160E-2	7,110E-2	0,000E+0	7	1000
27,015	8,700	0,000	8,700E+0	0,000E+0	1,572E+2	5,480E+1	0,000E+0	1,008E-1	9,980E-2	0,000E+0	7	1000
28,014	8,700	0,000	8,700E+0	0,000E+0	1,572E+2	5,480E+1	0,000E+0	1,008E-1	9,980E-2	0,000E+0	7	1000
29,016	8,700	0,000	8,700E+0	0,000E+0	1,572E+2	5,480E+1	0,000E+0	1,008E-1	9,980E-2	0,000E+0	7	1000
30,015	8,700	0,000	8,700E+0	0,000E+0	1,572E+2	5,480E+1	0,000E+0	1,008E-1	9,980E-2	0,000E+0	7	1000
31,015	8,700	0,000	8,700E+0	0,000E+0	1,572E+2	5,480E+1	0,000E+0	1,008E-1	9,980E-2	0,000E+0	7	1000
32,015	12,200	0,000	1,220E+1	0,000E+0	1,710E+2	5,873E+1	0,000E+0	1,234E-1	1,221E-1	0,000E+0	7	1000
33,015	12,200	0,000	1,220E+1	0,000E+0	1,710E+2	5,873E+1	0,000E+0	1,234E-1	1,221E-1	0,000E+0	7	1000
34,016	12,200	0,000	1,220E+1	0,000E+0	1,710E+2	5,873E+1	0,000E+0	1,234E-1	1,221E-1	0,000E+0	7	1000
35,015	13,100	0,000	1,310E+1	0,000E+0	1,691E+2	5,946E+1	0,000E+0	1,331E-1	1,317E-1	0,000E+0	7	1000
36,016	13,100	0,000	1,310E+1	0,000E+0	1,691E+2	5,946E+1	0,000E+0	1,331E-1	1,317E-1	0,000E+0	7	1000
37,016	12,800	0,000	1,280E+1	0,000E+0	1,697E+2	5,896E+1	0,000E+0	1,292E-1	1,274E-1	0,000E+0	7	1000
38,016	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,894E+1	0,000E+0	1,301E-1	1,284E-1	0,000E+0	7	1000
39,016	12,700	0,000	1,270E+1	0,000E+0	1,695E+2	5,911E+1	0,000E+0	1,290E-1	1,274E-1	0,000E+0	7	1000
40,016	12,700	0,000	1,270E+1	0,000E+0	1,695E+2	5,911E+1	0,000E+0	1,290E-1	1,274E-1	0,000E+0	7	1000
41,017	12,700	0,000	1,270E+1	0,000E+0	1,695E+2	5,890E+1	0,000E+0	1,288E-1	1,272E-1	0,000E+0	7	1000
42,016	12,700	0,000	1,270E+1	0,000E+0	1,693E+2	5,905E+1	0,000E+0	1,289E-1	1,279E-1	0,000E+0	7	1000
43,017	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,888E+1	0,000E+0	1,287E-1	1,276E-1	0,000E+0	7	1000
44,017	12,600	0,000	1,260E+1	0,000E+0	1,694E+2	5,915E+1	0,000E+0	1,284E-1	1,269E-1	0,000E+0	7	1000
45,017	12,600	0,000	1,260E+1	0,000E+0	1,693E+2	5,870E+1	0,000E+0	1,285E-1	1,272E-1	0,000E+0	7	1000
46,019	12,800	0,000	1,280E+1	0,000E+0	1,694E+2	5,913E+1	0,000E+0	1,297E-1	1,282E-1	0,000E+0	7	1000
47,018	12,800	0,000	1,280E+1	0,000E+0	1,697E+2	5,893E+1	0,000E+0	1,294E-1	1,274E-1	0,000E+0	7	1000
48,019	12,700	0,000	1,270E+1	0,000E+0	1,695E+2	5,916E+1	0,000E+0	1,290E-1	1,278E-1	0,000E+0	7	1000
49,018	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	5,883E+1	0,000E+0	1,291E-1	1,277E-1	0,000E+0	7	1000
50,019	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,929E+1	0,000E+0	1,295E-1	1,284E-1	0,000E+0	7	1000
51,019	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,929E+1	0,000E+0	1,295E-1	1,284E-1	0,000E+0	7	1000
52,019	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,929E+1	0,000E+0	1,295E-1	1,284E-1	0,000E+0	7	1000
53,020	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,891E+1	0,000E+0	1,290E-1	1,274E-1	0,000E+0	7	1000
54,019	12,800	0,000	1,280E+1	0,000E+0	1,694E+2	5,922E+1	0,000E+0	1,299E-1	1,282E-1	0,000E+0	7	1000
55,021	12,800	0,000	1,280E+1	0,000E+0	1,697E+2	5,904E+1	0,000E+0	1,303E-1	1,294E-1	0,000E+0	7	1000
56,020	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	5,948E+1	0,000E+0	1,297E-1	1,286E-1	0,000E+0	7	1000
57,021	12,800	0,000	1,280E+1	0,000E+0	1,700E+2	5,915E+1	0,000E+0	1,294E-1	1,280E-1	0,000E+0	7	1000
58,021	12,800	0,000	1,280E+1	0,000E+0	1,700E+2	5,915E+1	0,000E+0	1,294E-1	1,280E-1	0,000E+0	7	1000
59,021	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,893E+1	0,000E+0	1,293E-1	1,283E-1	0,000E+0	7	1000
60,022	13,000	0,000	1,300E+1	0,000E+0	1,697E+2	5,942E+1	0,000E+0	1,314E-1	1,295E-1	0,000E+0	7	1000
61,021	12,700	0,000	1,270E+1	0,000E+0	1,697E+2	5,899E+1	0,000E+0	1,292E-1	1,285E-1	0,000E+0	7	1000
62,022	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,944E+1	0,000E+0	1,296E-1	1,282E-1	0,000E+0	7	1000
63,022	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	5,908E+1	0,000E+0	1,300E-1	1,291E-1	0,000E+0	7	1000
64,023	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	5,908E+1	0,000E+0	1,300E-1	1,291E-1	0,000E+0	7	1000
65,024	12,900	0,000	1,290E+1	0,000E+0	1,694E+2	5,905E+1	0,000E+0	1,307E-1	1,289E-1	0,000E+0	7	1000
66,025	12,800	0,000	1,280E+1	0,000E+0	1,695E+2	5,896E+1	0,000E+0	1,299E-1	1,285E-1	0,000E+0	7	1000
67,026	12,900	0,000	1,290E+1	0,000E+0	1,698E+2	5,925E+1	0,000E+0	1,301E-1	1,285E-1	0,000E+0	7	1000
68,025	12,900	0,000	1,290E+1	0,000E+0	1,698E+2	5,925E+1	0,000E+0	1,301E-1	1,285E-1	0,000E+0	7	1000
69,025	12,900	0,000	1,290E+1	0,000E+0	1,697E+2	5,909E+1	0,000E+0	1,305E-1	1,287E-1	0,000E+0	7	1000
70,025	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,917E+1	0,000E+0	1,301E-1	1,286E-1	0,000E+0	7	1000
71,025	12,800	0,000	1,280E+1	0,000E+0	1,697E+2	5,920E+1	0,000E+0	1,301E-1	1,285E-1	0,000E+0	7	1000
72,025	12,900	0,000	1,290E+1	0,000E+0	1,697E+2	5,896E+1	0,000E+0	1,304E-1	1,289E-1	0,000E+0	7	1000
73,025	12,800	0,000	1,280E+1	0,000E+0	1,695E+2	5,928E+1	0,000E+0	1,298E-1	1,290E-1	0,000E+0	7	1000
74,026	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	5,900E+1	0,000E+0	1,301E-1	1,284E-1	0,000E+0	7	1000
75,025	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	5,900E+1	0,000E+0	1,301E-1	1,284E-1	0,000E+0	7	1000
76,026	12,800	0,000	1,280E+1	0,000E+0	1,698E+2	5,900E+1	0,000E+0	1,301E-1	1,284E-1	0,000E+0	7	1000
77,028	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,925E+1	0,000E+0	1,296E-1	1,282E-1	0,000E+0	7	1000
78,027	12,900	0,000	1,290E+1	0,000E+0	1,699E+2	5,905E+1	0,000E+0	1,303E-1	1,284E-1	0,000E+0	7	1000
79,028	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,924E+1	0,000E+0	1,301E-1	1,284E-1	0,000E+0	7	1000
80,027	12,800	0,000	1,280E+1	0,000E+0	1,696E+2	5,900E+1	0,000E+0	1,299E-1	1,283E-1	0,000E+0	7	1000
81,027	12,800	0,000	1,280E+1	0,000E+0	1,695E+2	5,930E+1	0,000E+0	1,301E-1	1,289E-1	0,000E+0	7	1000
82,030	12,800	0,000	1,280E+1	0,000E+0	1,695E+2	5,930E+1	0,000E+0	1,301E-1	1,289E-1	0,000E+0	7	1000
83,031	12,800	0,000	1,280E+1	0,000E+0	1,695E+2	5,917E+1	0,000E+0	1,294E-1	1,282E-1	0,000E+0	7	1000
84,033	12,900	0,000	1,290E+1	0,000E+0	1,698E+2	5,901E+1	0,000E+0	1,307E-1	1,292E-1	0,000E+0	7	1000
85,033	12,800	0,000	1,280E+1	0,000E+0	1,695E+2	5,911E+1	0,000E+0	1,298E-1	1,282E-1	0,000E+0	7	1000
86,033	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	5,900E+1	0,000E+0	1,289E-1	1,278E-1	0,000E+0	7	1000
87,036	12,700	0,000	1,270E+1	0,000E+0	1,696E+2	5,900E+1	0,000E+0	1,289E-1	1,278E-1	0,000E+0	7	1000
88,038	12,900	0,000	1,290E+1	0,000E+0	1,697E+2	5,920E+1	0,000E+0	1,306E-1	1,291E-1	0,000E+0	7	1000
89,038	12,800	0,000	1,280E+1	0,000E+0	1,695E+2	5,901E+1	0,000E+0	1,302E-1	1,286E-1	0,000E+0	7	1000
90,037	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,891E+1	0,000E+0	1,291E-1	1,279E-1	0,000E+0	7	1000
91,039	12,900	0,000	1,290E+1	0,000E+0	1,697E+2	5,915E+1	0,000E+0	1,309E-1	1,286E-1	0,000E+0	7	1000
92,039	12,700	0,000	1,270E+1	0,000E+0	1,694E+2	5,899E+1	0,000E+0	1,286E-1	1,276E-1	0,000E+0	7	1000
93,039	3,800	0,000	3,800E+0	0,000E+0	1,448E+2	4,263E+1	0,000E+0	5,710E-2	5,630E-2	0,000E+0	7	1000
