t	IF	IR	VF	VR	VelSP	VelRE
0,000	0,000	0,000	0,000E+0	2,400E+1	0,000E+0
0,011	0,000	0,000	0,000E+0	2,400E+1	0,000E+0	0,000E+0
1,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
2,011	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
3,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
4,011	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
5,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
6,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
7,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
8,010	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
9,011	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
10,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
11,011	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
12,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
13,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
14,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
15,011	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
16,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
17,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
18,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	1,367E+3
19,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,952E+3
20,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,809E+3
21,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,521E+3
22,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,266E+3
23,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,238E+3
24,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,519E+3
25,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,578E+3
26,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,544E+3
27,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,484E+3
28,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,458E+3
29,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
30,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,516E+3
31,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,516E+3
