t	IF	IR	VF	VR	VelSP	VelRE
2742,626	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
0,006	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
1,007	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
2,007	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
3,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
4,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
5,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
6,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
7,007	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
8,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
9,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
10,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
11,008	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
12,009	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
13,010	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
14,009	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
15,011	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
16,011	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
17,011	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
18,011	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
19,011	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
20,011	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
21,010	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
22,012	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
23,012	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
24,012	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
25,012	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
26,012	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
27,013	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
28,012	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
29,014	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
30,014	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
31,014	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
32,014	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
33,014	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
34,016	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
35,017	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
36,017	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
37,017	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
38,017	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
39,017	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
40,017	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
41,018	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
42,019	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
43,019	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
44,019	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
45,019	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
46,019	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
47,018	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
48,019	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
49,020	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
50,020	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
51,020	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
52,021	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
53,022	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
54,021	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
55,022	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
56,022	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
57,022	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
58,022	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
59,022	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
60,022	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
61,021	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
62,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
63,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
64,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
65,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
66,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
67,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
68,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
69,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
70,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
71,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
72,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
73,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
74,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
75,023	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
76,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
77,024	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
78,025	0,000	0,050	3,000E-1	2,400E+1	0,000E+0	0,000E+0
79,025	0,000	0,050	3,000E-1	2,400E+1	3,500E+3	0,000E+0
80,024	0,000	0,050	3,000E-1	2,400E+1	3,500E+3	0,000E+0
81,025	0,000	0,050	3,000E-1	2,400E+1	3,500E+3	0,000E+0
82,025	0,000	0,050	3,000E-1	2,400E+1	3,500E+3	0,000E+0
83,025	0,000	0,050	3,000E-1	2,400E+1	3,500E+3	0,000E+0
