t	IF	IR	VF	VR	VelSP	VelRE
0,011	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
0,003	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
1,002	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
2,003	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
3,003	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
4,004	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
5,004	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
6,004	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
7,004	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
8,003	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
9,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
10,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
11,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
12,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
13,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
14,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
15,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
16,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
17,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
18,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
19,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
20,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
21,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
22,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
23,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
24,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
25,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
26,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
27,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
28,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
29,007	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
