t	IF	IR	VF	VR	VelSP	VelRE
32,045	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
0,005	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
1,004	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
2,004	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
3,005	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
4,005	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
5,006	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
6,005	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
7,005	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
8,006	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
9,007	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
10,007	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
11,007	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
12,008	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
13,008	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
14,008	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
15,009	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
16,009	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
17,009	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
18,009	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
19,010	0,000	0,080	3,000E-1	2,400E+1	0,000E+0	0,000E+0
20,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
21,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
22,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
23,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
24,010	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
25,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
26,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
27,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
28,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	0,000E+0
29,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	2,861E+3
30,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,907E+3
31,010	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,672E+3
32,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,411E+3
33,009	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,240E+3
34,010	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,328E+3
35,010	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,569E+3
36,010	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,591E+3
37,010	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,515E+3
38,011	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,452E+3
39,010	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,461E+3
40,011	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,495E+3
41,011	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,523E+3
42,011	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,512E+3
43,011	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,489E+3
44,012	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,484E+3
45,014	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,476E+3
46,014	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,503E+3
47,014	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,508E+3
48,015	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,488E+3
49,016	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,492E+3
50,016	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,502E+3
51,017	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,500E+3
52,017	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,492E+3
53,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,521E+3
54,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,489E+3
55,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,494E+3
56,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,494E+3
57,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,511E+3
58,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,523E+3
59,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,496E+3
60,019	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,496E+3
61,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,505E+3
62,018	0,000	0,080	3,000E-1	2,400E+1	3,500E+3	3,513E+3
