t	IF	IR	VF	VR	VelSP	VelRE
27,011	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
28,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	2,461E+3
29,011	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,917E+3
30,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,707E+3
31,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,412E+3
32,011	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,230E+3
33,010	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,301E+3
34,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,554E+3
35,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,587E+3
36,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,533E+3
37,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,471E+3
38,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,441E+3
39,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,490E+3
40,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,522E+3
41,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,512E+3
42,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,490E+3
43,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,495E+3
44,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
45,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,504E+3
46,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,489E+3
47,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,506E+3
48,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
49,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
50,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,489E+3
51,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,493E+3
52,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
53,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
54,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
55,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
56,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
57,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
58,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,485E+3
59,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,510E+3
60,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
61,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
62,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
63,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
64,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,492E+3
65,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,501E+3
66,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,516E+3
67,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
68,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,506E+3
69,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,491E+3
70,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
71,018	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
72,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
73,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,507E+3
74,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,495E+3
75,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
76,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
77,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
78,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,508E+3
79,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,495E+3
80,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,510E+3
81,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
82,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,515E+3
83,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,510E+3
84,022	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,507E+3
85,022	0,000	0,000	3,300E-1	2,400E+1	3,500E+3	3,500E+3
86,022	0,000	0,000	3,900E-1	2,400E+1	3,500E+3	3,519E+3
87,023	0,000	0,000	4,200E-1	2,400E+1	3,500E+3	3,497E+3
88,023	0,000	0,000	4,200E-1	2,400E+1	3,500E+3	3,508E+3
89,024	0,004	0,000	4,800E-1	2,400E+1	3,500E+3	3,494E+3
90,023	0,008	0,000	4,800E-1	2,400E+1	3,500E+3	3,502E+3
91,024	0,008	0,000	7,600E-1	2,400E+1	3,500E+3	3,495E+3
92,024	0,010	0,000	8,500E-1	2,400E+1	3,500E+3	3,501E+3
93,024	0,013	0,000	8,500E-1	2,400E+1	3,500E+3	3,512E+3
94,025	0,013	0,000	9,700E-1	2,400E+1	3,500E+3	3,485E+3
95,024	0,016	0,000	1,120E+0	2,400E+1	3,500E+3	3,501E+3
96,025	0,018	0,000	1,120E+0	2,400E+1	3,500E+3	3,481E+3
97,024	0,018	0,000	1,230E+0	2,400E+1	3,500E+3	3,515E+3
98,026	0,020	0,000	1,340E+0	2,400E+1	3,500E+3	3,503E+3
99,026	0,020	0,000	1,340E+0	2,400E+1	3,500E+3	3,484E+3
100,025	0,022	0,000	1,490E+0	2,400E+1	3,500E+3	3,519E+3
101,026	0,025	0,000	1,600E+0	2,400E+1	3,500E+3	3,468E+3
102,025	0,025	0,000	1,600E+0	2,400E+1	3,500E+3	3,489E+3
103,026	0,027	0,000	1,710E+0	2,400E+1	3,500E+3	3,498E+3
104,025	0,029	0,000	1,820E+0	2,400E+1	3,500E+3	3,503E+3
105,026	0,032	0,000	1,820E+0	2,400E+1	3,500E+3	3,499E+3
106,026	0,032	0,000	1,930E+0	2,400E+1	3,500E+3	3,504E+3
107,026	0,033	0,000	2,070E+0	2,400E+1	3,500E+3	3,513E+3
108,028	0,035	0,000	2,170E+0	2,400E+1	3,500E+3	3,495E+3
109,028	0,035	0,000	2,170E+0	2,400E+1	3,500E+3	3,493E+3
110,029	0,038	0,000	2,300E+0	2,400E+1	3,500E+3	3,497E+3
111,029	0,040	0,000	2,300E+0	2,400E+1	3,500E+3	3,514E+3
112,031	0,040	0,000	2,390E+0	2,400E+1	3,500E+3	3,487E+3
113,031	0,042	0,000	2,530E+0	2,400E+1	3,500E+3	3,494E+3
114,031	0,044	0,000	2,530E+0	2,400E+1	3,500E+3	3,490E+3
115,032	0,044	0,000	2,620E+0	2,400E+1	3,500E+3	3,494E+3
116,031	0,046	0,000	2,740E+0	2,400E+1	3,500E+3	3,499E+3
117,033	0,048	0,000	2,740E+0	2,400E+1	3,500E+3	3,488E+3
118,032	0,048	0,000	2,850E+0	2,400E+1	3,500E+3	3,510E+3
119,034	0,050	0,000	2,920E+0	2,400E+1	3,500E+3	3,500E+3
120,034	0,052	0,000	2,920E+0	2,400E+1	3,500E+3	3,503E+3
121,034	0,052	0,000	3,020E+0	2,400E+1	3,500E+3	3,513E+3
122,035	0,054	0,000	3,120E+0	2,400E+1	3,500E+3	3,512E+3
123,035	0,056	0,000	3,120E+0	2,400E+1	3,500E+3	3,508E+3
124,036	0,056	0,000	3,220E+0	2,400E+1	3,500E+3	3,498E+3
125,036	0,057	0,000	3,310E+0	2,400E+1	3,500E+3	3,484E+3
126,036	0,059	0,000	3,310E+0	2,400E+1	3,500E+3	3,503E+3
127,038	0,059	0,000	3,390E+0	2,400E+1	3,500E+3	3,494E+3
128,037	0,061	0,000	3,480E+0	2,400E+1	3,500E+3	3,492E+3
129,038	0,063	0,000	3,480E+0	2,400E+1	3,500E+3	3,498E+3
130,038	0,063	0,000	3,590E+0	2,400E+1	3,500E+3	3,502E+3
131,040	0,064	0,000	3,640E+0	2,400E+1	3,500E+3	3,494E+3
132,040	0,066	0,000	3,640E+0	2,400E+1	3,500E+3	3,515E+3
133,039	0,066	0,000	3,750E+0	2,400E+1	3,500E+3	3,496E+3
134,040	0,067	0,000	3,810E+0	2,400E+1	3,500E+3	3,503E+3
135,039	0,069	0,000	3,810E+0	2,400E+1	3,500E+3	3,502E+3
136,040	0,069	0,000	3,900E+0	2,400E+1	3,500E+3	3,499E+3
137,040	0,070	0,000	3,980E+0	2,400E+1	3,500E+3	3,495E+3
138,041	0,072	0,000	3,980E+0	2,400E+1	3,500E+3	3,482E+3
139,042	0,072	0,000	4,040E+0	2,400E+1	3,500E+3	3,503E+3
140,042	0,073	0,000	4,130E+0	2,400E+1	3,500E+3	3,503E+3
141,043	0,074	0,000	4,130E+0	2,400E+1	3,500E+3	3,497E+3
142,043	0,074	0,000	4,180E+0	2,400E+1	3,500E+3	3,500E+3
143,044	0,075	0,000	4,250E+0	2,400E+1	3,500E+3	3,498E+3
144,043	0,077	0,000	4,250E+0	2,400E+1	3,500E+3	3,477E+3
145,044	0,077	0,000	4,330E+0	2,400E+1	3,500E+3	3,503E+3
146,044	0,078	0,000	4,380E+0	2,400E+1	3,500E+3	3,497E+3
147,043	0,079	0,000	4,380E+0	2,400E+1	3,500E+3	3,499E+3
148,045	0,079	0,000	4,450E+0	2,400E+1	3,500E+3	3,509E+3
149,045	0,080	0,000	4,500E+0	2,400E+1	3,500E+3	3,495E+3
150,046	0,081	0,000	4,500E+0	2,400E+1	3,500E+3	3,513E+3
151,046	0,081	0,000	4,560E+0	2,400E+1	3,500E+3	3,498E+3
152,045	0,082	0,000	4,600E+0	2,400E+1	3,500E+3	3,508E+3
153,046	0,082	0,000	4,600E+0	2,400E+1	3,500E+3	3,488E+3
154,045	0,083	0,000	4,640E+0	2,400E+1	3,500E+3	3,498E+3
155,046	0,084	0,000	4,700E+0	2,400E+1	3,500E+3	3,489E+3
156,045	0,085	0,000	4,700E+0	2,400E+1	3,500E+3	3,507E+3
157,047	0,085	0,000	4,740E+0	2,400E+1	3,500E+3	3,502E+3
158,047	0,086	0,000	4,780E+0	2,400E+1	3,500E+3	3,496E+3
159,047	0,086	0,000	4,780E+0	2,400E+1	3,500E+3	3,494E+3
160,048	0,086	0,000	4,810E+0	2,400E+1	3,500E+3	3,516E+3
161,047	0,087	0,000	4,860E+0	2,400E+1	3,500E+3	3,489E+3
162,048	0,088	0,000	4,860E+0	2,400E+1	3,500E+3	3,494E+3
163,049	0,088	0,000	4,900E+0	2,400E+1	3,500E+3	3,497E+3
164,048	0,089	0,000	4,930E+0	2,400E+1	3,500E+3	3,492E+3
165,049	0,089	0,000	4,930E+0	2,400E+1	3,500E+3	3,458E+3
166,048	0,089	0,000	4,960E+0	2,400E+1	3,500E+3	3,503E+3
167,049	0,090	0,000	5,000E+0	2,400E+1	3,500E+3	3,498E+3
168,049	0,090	0,000	5,000E+0	2,400E+1	3,500E+3	3,497E+3
169,050	0,090	0,000	5,020E+0	2,400E+1	3,500E+3	3,499E+3
170,050	0,091	0,000	5,050E+0	2,400E+1	3,500E+3	3,500E+3
171,049	0,091	0,000	5,050E+0	2,400E+1	3,500E+3	3,502E+3
172,050	0,091	0,000	5,070E+0	2,400E+1	3,500E+3	3,495E+3
173,050	0,092	0,000	5,100E+0	2,400E+1	3,500E+3	3,490E+3
174,051	0,092	0,000	5,100E+0	2,400E+1	3,500E+3	3,499E+3
175,050	0,092	0,000	5,120E+0	2,400E+1	3,500E+3	3,493E+3
176,051	0,092	0,000	5,140E+0	2,400E+1	3,500E+3	3,503E+3
177,051	0,093	0,000	5,140E+0	2,400E+1	3,500E+3	3,496E+3
178,050	0,093	0,000	5,160E+0	2,400E+1	3,500E+3	3,504E+3
179,051	0,093	0,000	5,170E+0	2,400E+1	3,500E+3	3,491E+3
180,050	0,094	0,000	5,170E+0	2,400E+1	3,500E+3	3,498E+3
181,051	0,094	0,000	5,190E+0	2,400E+1	3,500E+3	3,505E+3
182,051	0,094	0,000	5,200E+0	2,400E+1	3,500E+3	3,485E+3
183,053	0,094	0,000	5,200E+0	2,400E+1	3,500E+3	3,502E+3
184,053	0,094	0,000	5,220E+0	2,400E+1	3,500E+3	3,500E+3
185,052	0,094	0,000	5,230E+0	2,400E+1	3,500E+3	3,525E+3
186,053	0,095	0,000	5,230E+0	2,400E+1	3,500E+3	3,502E+3
187,052	0,095	0,000	5,250E+0	2,400E+1	3,500E+3	3,497E+3
188,053	0,095	0,000	5,250E+0	2,400E+1	3,500E+3	3,503E+3
189,053	0,095	0,000	5,250E+0	2,400E+1	3,500E+3	3,490E+3
190,054	0,095	0,000	5,260E+0	2,400E+1	3,500E+3	3,500E+3
191,054	0,095	0,000	5,270E+0	2,400E+1	3,500E+3	3,498E+3
192,053	0,095	0,000	5,270E+0	2,400E+1	3,500E+3	3,499E+3
193,054	0,095	0,000	5,280E+0	2,400E+1	3,500E+3	3,498E+3
194,053	0,096	0,000	5,290E+0	2,400E+1	3,500E+3	3,493E+3
195,054	0,096	0,000	5,290E+0	2,400E+1	3,500E+3	3,505E+3
196,054	0,096	0,000	5,300E+0	2,400E+1	3,500E+3	3,512E+3
197,055	0,096	0,000	5,300E+0	2,400E+1	3,500E+3	3,500E+3
198,056	0,096	0,000	5,300E+0	2,400E+1	3,500E+3	3,515E+3
199,056	0,096	0,000	5,310E+0	2,400E+1	3,500E+3	3,492E+3
200,057	0,096	0,000	5,310E+0	2,400E+1	3,500E+3	3,501E+3
201,056	0,096	0,000	5,310E+0	2,400E+1	3,500E+3	3,501E+3
202,058	0,096	0,000	5,320E+0	2,400E+1	3,500E+3	3,498E+3
203,058	0,096	0,000	5,330E+0	2,400E+1	3,500E+3	3,490E+3
204,059	0,097	0,000	5,330E+0	2,400E+1	3,500E+3	3,503E+3
205,059	0,097	0,000	5,340E+0	2,400E+1	3,500E+3	3,509E+3
206,059	0,097	0,000	5,340E+0	2,400E+1	3,500E+3	3,489E+3
207,061	0,097	0,000	5,350E+0	2,400E+1	3,500E+3	3,494E+3
208,060	0,097	0,000	5,350E+0	2,400E+1	3,500E+3	3,495E+3
209,062	0,097	0,000	5,350E+0	2,400E+1	3,500E+3	3,495E+3
210,063	0,097	0,000	5,350E+0	2,400E+1	3,500E+3	3,507E+3
211,062	0,097	0,000	5,360E+0	2,400E+1	3,500E+3	3,502E+3
212,063	0,097	0,000	5,350E+0	2,400E+1	3,500E+3	3,497E+3
213,063	0,097	0,000	5,350E+0	2,400E+1	3,500E+3	3,493E+3
214,065	0,097	0,000	5,360E+0	2,400E+1	3,500E+3	3,493E+3
215,064	0,097	0,000	5,360E+0	2,400E+1	3,500E+3	3,495E+3
216,065	0,097	0,000	5,360E+0	2,400E+1	3,500E+3	3,497E+3
217,065	0,097	0,000	5,360E+0	2,400E+1	3,500E+3	3,504E+3
218,065	0,097	0,000	5,370E+0	2,400E+1	3,500E+3	3,497E+3
219,066	0,097	0,000	5,370E+0	2,400E+1	3,500E+3	3,482E+3
220,066	0,097	0,000	5,370E+0	2,400E+1	3,500E+3	3,500E+3
221,067	0,097	0,000	5,370E+0	2,400E+1	3,500E+3	3,493E+3
222,066	0,097	0,000	5,370E+0	2,400E+1	3,500E+3	3,508E+3
223,067	0,097	0,000	5,370E+0	2,400E+1	3,500E+3	3,512E+3
224,067	0,097	0,000	5,380E+0	2,400E+1	3,500E+3	3,453E+3
225,067	0,097	0,000	5,380E+0	2,400E+1	3,500E+3	3,501E+3
226,068	0,097	0,000	5,380E+0	2,400E+1	3,500E+3	3,505E+3
227,067	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,492E+3
228,069	0,097	0,000	5,390E+0	2,400E+1	3,500E+3	3,500E+3
229,068	0,097	0,000	5,390E+0	2,400E+1	3,500E+3	3,496E+3
230,070	0,097	0,000	5,380E+0	2,400E+1	3,500E+3	3,506E+3
231,071	0,098	0,000	5,380E+0	2,400E+1	3,500E+3	3,497E+3
232,070	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,503E+3
233,072	0,098	0,000	5,380E+0	2,400E+1	3,500E+3	3,505E+3
234,071	0,098	0,000	5,380E+0	2,400E+1	3,500E+3	3,494E+3
235,073	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,492E+3
236,072	0,097	0,000	5,390E+0	2,400E+1	3,500E+3	3,496E+3
237,072	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,505E+3
238,074	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,499E+3
239,073	0,098	0,000	5,400E+0	2,400E+1	3,500E+3	3,496E+3
240,074	0,098	0,000	5,400E+0	2,400E+1	3,500E+3	3,495E+3
241,073	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,501E+3
242,074	0,098	0,000	5,400E+0	2,400E+1	3,500E+3	3,491E+3
243,074	0,098	0,000	5,400E+0	2,400E+1	3,500E+3	3,504E+3
244,073	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,473E+3
245,074	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,491E+3
246,073	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,512E+3
247,074	0,098	0,000	5,390E+0	2,400E+1	3,500E+3	3,476E+3
248,073	0,110	0,000	6,100E+0	2,400E+1	3,500E+3	3,492E+3
249,074	0,115	0,000	6,100E+0	2,400E+1	3,500E+3	3,498E+3
250,074	0,115	0,000	6,180E+0	2,400E+1	3,500E+3	3,497E+3
251,075	0,117	0,000	6,470E+0	2,400E+1	3,500E+3	3,519E+3
252,076	0,121	0,000	6,470E+0	2,400E+1	3,500E+3	3,482E+3
253,075	0,121	0,000	6,670E+0	2,400E+1	3,500E+3	3,507E+3
254,076	0,123	0,000	6,720E+0	2,400E+1	3,500E+3	3,509E+3
255,075	0,125	0,000	6,720E+0	2,400E+1	3,500E+3	3,497E+3
256,076	0,125	0,000	6,880E+0	2,400E+1	3,500E+3	3,504E+3
257,076	0,127	0,000	6,910E+0	2,400E+1	3,500E+3	3,489E+3
258,075	0,128	0,000	7,000E+0	2,400E+1	3,500E+3	3,496E+3
259,077	0,128	0,000	7,000E+0	2,400E+1	3,500E+3	3,504E+3
260,076	0,129	0,000	7,060E+0	2,400E+1	3,500E+3	3,512E+3
261,077	0,130	0,000	7,060E+0	2,400E+1	3,500E+3	3,496E+3
262,077	0,130	0,000	7,100E+0	2,400E+1	3,500E+3	3,502E+3
263,078	0,131	0,000	7,140E+0	2,400E+1	3,500E+3	3,523E+3
264,079	0,131	0,000	7,140E+0	2,400E+1	3,500E+3	3,503E+3
265,078	0,131	0,000	7,170E+0	2,400E+1	3,500E+3	3,498E+3
266,079	0,132	0,000	7,200E+0	2,400E+1	3,500E+3	3,497E+3
267,079	0,132	0,000	7,200E+0	2,400E+1	3,500E+3	3,507E+3
268,081	0,132	0,000	7,210E+0	2,400E+1	3,500E+3	3,500E+3
269,081	0,133	0,000	7,250E+0	2,400E+1	3,500E+3	3,500E+3
270,082	0,133	0,000	7,250E+0	2,400E+1	3,500E+3	3,498E+3
271,083	0,133	0,000	7,260E+0	2,400E+1	3,500E+3	3,499E+3
272,083	0,133	0,000	7,270E+0	2,400E+1	3,500E+3	3,493E+3
273,085	0,134	0,000	7,290E+0	2,400E+1	3,500E+3	3,494E+3
274,085	0,134	0,000	7,290E+0	2,400E+1	3,500E+3	3,507E+3
275,086	0,134	0,000	7,290E+0	2,400E+1	3,500E+3	3,496E+3
276,087	0,134	0,000	7,290E+0	2,400E+1	3,500E+3	3,503E+3
277,087	0,134	0,000	7,300E+0	2,400E+1	3,500E+3	3,503E+3
278,086	0,134	0,000	7,310E+0	2,400E+1	3,500E+3	3,507E+3
279,088	0,134	0,000	7,310E+0	2,400E+1	3,500E+3	3,494E+3
280,087	0,134	0,000	7,320E+0	2,400E+1	3,500E+3	3,510E+3
281,089	0,134	0,000	7,320E+0	2,400E+1	3,500E+3	3,500E+3
282,089	0,135	0,000	7,330E+0	2,400E+1	3,500E+3	3,494E+3
283,088	0,135	0,000	7,330E+0	2,400E+1	3,500E+3	3,484E+3
284,089	0,135	0,000	7,330E+0	2,400E+1	3,500E+3	3,520E+3
285,088	0,135	0,000	7,330E+0	2,400E+1	3,500E+3	3,493E+3
286,090	0,135	0,000	7,340E+0	2,400E+1	3,500E+3	3,510E+3
287,089	0,135	0,000	7,340E+0	2,400E+1	3,500E+3	3,498E+3
288,090	0,135	0,000	7,350E+0	2,400E+1	3,500E+3	3,522E+3
289,090	0,135	0,000	7,350E+0	2,400E+1	3,500E+3	3,505E+3
290,090	0,135	0,000	7,360E+0	2,400E+1	3,500E+3	3,505E+3
291,091	0,135	0,000	7,350E+0	2,400E+1	3,500E+3	3,505E+3
292,091	0,135	0,000	7,350E+0	2,400E+1	3,500E+3	3,498E+3
293,092	0,135	0,000	7,360E+0	2,400E+1	3,500E+3	3,500E+3
294,092	0,135	0,000	7,360E+0	2,400E+1	3,500E+3	3,507E+3
295,092	0,135	0,000	7,360E+0	2,400E+1	3,500E+3	3,500E+3
296,093	0,135	0,000	7,360E+0	2,400E+1	3,500E+3	3,498E+3
297,092	0,135	0,000	7,360E+0	2,400E+1	3,500E+3	3,515E+3
298,093	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,503E+3
299,092	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,498E+3
300,093	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,516E+3
301,094	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,504E+3
302,093	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,507E+3
303,094	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,498E+3
304,093	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,460E+3
305,094	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,507E+3
306,093	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,500E+3
307,094	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,494E+3
308,094	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,495E+3
309,095	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,500E+3
310,095	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,488E+3
311,095	0,135	0,000	7,370E+0	2,400E+1	3,500E+3	3,527E+3
312,096	0,135	0,000	7,380E+0	2,400E+1	3,500E+3	3,501E+3
313,095	0,135	0,000	7,380E+0	2,400E+1	3,500E+3	3,524E+3
314,095	0,135	0,000	7,380E+0	2,400E+1	3,500E+3	3,492E+3
315,096	0,136	0,000	7,380E+0	2,400E+1	3,500E+3	3,491E+3
316,095	0,136	0,000	7,380E+0	2,400E+1	3,500E+3	3,497E+3
317,097	0,136	0,000	7,390E+0	2,400E+1	3,500E+3	3,497E+3
318,098	0,136	0,000	7,390E+0	2,400E+1	3,500E+3	3,461E+3
319,097	0,136	0,000	7,390E+0	2,400E+1	3,500E+3	3,500E+3
320,098	0,136	0,000	7,390E+0	2,400E+1	3,500E+3	3,473E+3
321,097	0,124	0,000	7,390E+0	2,400E+1	3,500E+3	3,500E+3
322,098	0,124	0,000	6,790E+0	2,400E+1	3,500E+3	3,493E+3
323,098	0,123	0,000	6,720E+0	2,400E+1	3,500E+3	3,498E+3
324,099	0,121	0,000	6,640E+0	2,400E+1	3,500E+3	3,517E+3
325,099	0,121	0,100	6,640E+0	2,400E+1	3,500E+3	3,518E+3
326,098	0,100	0,100	5,530E+0	2,400E+1	3,500E+3	3,494E+3
327,099	0,100	0,100	5,530E+0	2,400E+1	3,500E+3	3,487E+3
328,099	0,100	0,100	5,520E+0	2,400E+1	3,500E+3	3,492E+3
329,099	0,100	0,100	5,510E+0	2,400E+1	3,500E+3	3,507E+3
330,101	0,100	0,080	5,520E+0	2,400E+1	3,500E+3	3,521E+3
331,101	0,100	0,080	5,520E+0	2,400E+1	3,500E+3	3,490E+3
332,100	0,080	0,080	4,470E+0	2,400E+1	3,500E+3	3,518E+3
333,101	0,080	0,080	4,470E+0	2,400E+1	3,500E+3	3,494E+3
334,100	0,080	0,040	4,470E+0	2,400E+1	3,500E+3	3,555E+3
335,101	0,040	0,040	2,370E+0	2,400E+1	3,500E+3	3,517E+3
336,100	0,040	0,040	2,370E+0	2,400E+1	3,500E+3	3,475E+3
337,101	0,040	0,040	2,370E+0	2,400E+1	3,500E+3	3,489E+3
338,101	0,040	0,040	2,370E+0	2,400E+1	3,500E+3	3,517E+3
339,101	0,020	0,020	1,320E+0	2,400E+1	3,500E+3	3,518E+3
340,102	0,020	0,020	1,320E+0	2,400E+1	3,500E+3	3,495E+3
341,101	0,020	0,020	1,330E+0	2,400E+1	3,500E+3	3,486E+3
342,102	0,020	0,020	1,330E+0	2,400E+1	3,500E+3	3,494E+3
343,101	0,020	0,020	1,330E+0	2,400E+1	3,500E+3	3,509E+3
344,101	0,000	0,020	3,000E-1	2,400E+1	3,500E+3	3,518E+3
345,103	0,000	0,020	3,000E-1	2,400E+1	0,000E+0	3,441E+3
346,102	0,000	0,020	3,000E-1	2,400E+1	0,000E+0	2,991E+3
