t	IF	IR	VF	VR	VelSP	VelRE
27,040	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
0,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
1,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
2,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
3,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
4,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
5,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
6,005	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
7,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
8,006	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	0,000E+0
9,007	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
10,007	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
11,007	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	0,000E+0
12,007	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	1,708E+3
13,006	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,904E+3
14,008	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,657E+3
15,008	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,374E+3
16,008	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,287E+3
17,008	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,510E+3
18,008	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,514E+3
19,009	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,485E+3
20,008	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
21,009	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
22,009	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
