t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)	n_bracos	n_res
330,089	0,000	0,000	0,000E+0	0,000E+0	7,290E+0	7,140E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
0,013	0,000	0,000	0,000E+0	0,000E+0	7,290E+0	7,140E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
1,013	0,000	0,000	0,000E+0	0,000E+0	7,290E+0	7,140E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
2,013	0,000	0,000	0,000E+0	0,000E+0	7,290E+0	7,140E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
3,014	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
4,014	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
5,015	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
6,015	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
7,015	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
8,016	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,080E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
9,016	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,080E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
10,017	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,840E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
11,017	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,840E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
12,017	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,840E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
13,017	16,700	0,100	1,680E+1	0,000E+0	4,605E+1	1,323E+1	0,000E+0	2,859E+0	2,131E+0	0,000E+0	0	1000
14,017	55,600	0,200	5,580E+1	0,000E+0	5,407E+1	2,660E+1	0,000E+0	5,346E+0	5,324E+0	0,000E+0	0	1000
15,017	41,700	0,300	4,200E+1	0,000E+0	1,457E+2	6,422E+1	0,000E+0	6,324E-1	8,242E-1	0,000E+0	0	1000
16,017	16,000	0,200	1,620E+1	0,000E+0	1,792E+2	6,014E+1	0,000E+0	1,728E-1	1,708E-1	0,000E+0	0	1000
17,017	7,400	0,100	7,500E+0	0,000E+0	1,663E+2	5,414E+1	0,000E+0	8,020E-2	7,910E-2	0,000E+0	0	1000
18,017	7,300	0,100	7,400E+0	0,000E+0	1,592E+2	5,576E+1	0,000E+0	8,480E-2	8,380E-2	0,000E+0	0	1000
19,017	7,300	0,100	7,400E+0	0,000E+0	1,592E+2	5,576E+1	0,000E+0	8,480E-2	8,380E-2	0,000E+0	0	1000
20,017	11,100	0,000	1,110E+1	0,000E+0	1,619E+2	6,158E+1	0,000E+0	1,223E-1	1,217E-1	0,000E+0	0	1000
21,017	17,000	0,100	1,710E+1	0,000E+0	1,715E+2	6,412E+1	0,000E+0	1,642E-1	1,619E-1	0,000E+0	0	1000
22,017	13,200	0,100	1,330E+1	0,000E+0	1,716E+2	6,257E+1	0,000E+0	1,305E-1	1,287E-1	0,000E+0	0	1000
23,017	12,100	0,100	1,220E+1	0,000E+0	1,693E+2	6,190E+1	0,000E+0	1,232E-1	1,215E-1	0,000E+0	0	1000
24,017	12,800	0,100	1,290E+1	0,000E+0	1,692E+2	6,251E+1	0,000E+0	1,299E-1	1,287E-1	0,000E+0	0	1000
25,018	14,100	0,100	1,420E+1	0,000E+0	1,701E+2	6,326E+1	0,000E+0	1,402E-1	1,374E-1	0,000E+0	0	1000
26,018	14,100	0,100	1,420E+1	0,000E+0	1,701E+2	6,326E+1	0,000E+0	1,402E-1	1,374E-1	0,000E+0	0	1000
27,018	13,100	0,100	1,320E+1	0,000E+0	1,700E+2	6,271E+1	0,000E+0	1,320E-1	1,303E-1	0,000E+0	0	1000
28,018	13,600	0,100	1,370E+1	0,000E+0	1,705E+2	6,294E+1	0,000E+0	1,355E-1	1,331E-1	0,000E+0	0	1000
29,018	13,700	0,100	1,380E+1	0,000E+0	1,706E+2	6,291E+1	0,000E+0	1,363E-1	1,341E-1	0,000E+0	0	1000
30,019	13,500	0,100	1,360E+1	0,000E+0	1,705E+2	6,270E+1	0,000E+0	1,345E-1	1,324E-1	0,000E+0	0	1000
31,019	13,500	0,100	1,360E+1	0,000E+0	1,705E+2	6,293E+1	0,000E+0	1,347E-1	1,325E-1	0,000E+0	0	1000
32,020	13,500	0,100	1,360E+1	0,000E+0	1,705E+2	6,293E+1	0,000E+0	1,347E-1	1,325E-1	0,000E+0	0	1000
33,019	13,600	0,100	1,370E+1	0,000E+0	1,705E+2	6,283E+1	0,000E+0	1,357E-1	1,337E-1	0,000E+0	0	1000
34,020	13,800	0,100	1,390E+1	0,000E+0	1,704E+2	6,326E+1	0,000E+0	1,375E-1	1,353E-1	0,000E+0	0	1000
35,020	13,900	0,100	1,400E+1	0,000E+0	1,707E+2	6,293E+1	0,000E+0	1,380E-1	1,359E-1	0,000E+0	0	1000
36,020	13,900	0,100	1,400E+1	0,000E+0	1,707E+2	6,293E+1	0,000E+0	1,380E-1	1,359E-1	0,000E+0	0	1000
37,020	13,900	0,100	1,400E+1	0,000E+0	1,707E+2	6,293E+1	0,000E+0	1,380E-1	1,359E-1	0,000E+0	0	1000
38,021	13,900	0,100	1,400E+1	0,000E+0	1,707E+2	6,293E+1	0,000E+0	1,380E-1	1,359E-1	0,000E+0	0	1000
39,022	13,700	0,100	1,380E+1	0,000E+0	1,705E+2	6,270E+1	0,000E+0	1,362E-1	1,349E-1	0,000E+0	0	1000
40,022	13,700	0,100	1,380E+1	0,000E+0	1,705E+2	6,270E+1	0,000E+0	1,362E-1	1,349E-1	0,000E+0	0	1000
41,023	13,700	0,100	1,380E+1	0,000E+0	1,705E+2	6,270E+1	0,000E+0	1,362E-1	1,349E-1	0,000E+0	0	1000
42,023	13,700	0,100	1,380E+1	0,000E+0	1,705E+2	6,270E+1	0,000E+0	1,362E-1	1,349E-1	0,000E+0	0	1000
43,024	13,800	0,100	1,390E+1	0,000E+0	1,706E+2	6,322E+1	0,000E+0	1,369E-1	1,351E-1	0,000E+0	0	1000
44,024	13,800	0,100	1,390E+1	0,000E+0	1,706E+2	6,322E+1	0,000E+0	1,369E-1	1,351E-1	0,000E+0	0	1000
45,024	13,600	0,100	1,370E+1	0,000E+0	1,706E+2	6,311E+1	0,000E+0	1,354E-1	1,332E-1	0,000E+0	0	1000
46,025	13,800	0,100	1,390E+1	0,000E+0	1,706E+2	6,294E+1	0,000E+0	1,367E-1	1,346E-1	0,000E+0	0	1000
47,024	13,800	0,100	1,390E+1	0,000E+0	1,707E+2	6,330E+1	0,000E+0	1,373E-1	1,349E-1	0,000E+0	0	1000
48,024	13,700	0,100	1,380E+1	0,000E+0	1,706E+2	6,284E+1	0,000E+0	1,362E-1	1,344E-1	0,000E+0	0	1000
49,024	13,800	0,100	1,390E+1	0,000E+0	1,705E+2	6,306E+1	0,000E+0	1,371E-1	1,352E-1	0,000E+0	0	1000
50,025	13,700	0,100	1,380E+1	0,000E+0	1,705E+2	6,309E+1	0,000E+0	1,365E-1	1,348E-1	0,000E+0	0	1000
51,025	13,600	0,100	1,370E+1	0,000E+0	1,704E+2	6,297E+1	0,000E+0	1,354E-1	1,343E-1	0,000E+0	0	1000
52,025	13,600	0,100	1,370E+1	0,000E+0	1,704E+2	6,313E+1	0,000E+0	1,357E-1	1,337E-1	0,000E+0	0	1000
53,025	13,700	0,100	1,380E+1	0,000E+0	1,705E+2	6,320E+1	0,000E+0	1,369E-1	1,357E-1	0,000E+0	0	1000
54,025	13,800	0,100	1,390E+1	0,000E+0	1,705E+2	6,291E+1	0,000E+0	1,371E-1	1,356E-1	0,000E+0	0	1000
55,025	13,600	0,100	1,370E+1	0,000E+0	1,704E+2	6,304E+1	0,000E+0	1,356E-1	1,344E-1	0,000E+0	0	1000
56,025	13,600	0,100	1,370E+1	0,000E+0	1,705E+2	6,290E+1	0,000E+0	1,355E-1	1,329E-1	0,000E+0	0	1000
57,026	13,800	0,100	1,390E+1	0,000E+0	1,706E+2	6,311E+1	0,000E+0	1,371E-1	1,359E-1	0,000E+0	0	1000
58,026	13,800	0,100	1,390E+1	0,000E+0	1,706E+2	6,311E+1	0,000E+0	1,371E-1	1,359E-1	0,000E+0	0	1000
59,026	14,000	0,100	1,410E+1	0,000E+0	1,709E+2	6,316E+1	0,000E+0	1,388E-1	1,368E-1	0,000E+0	0	1000
60,027	13,800	0,100	1,390E+1	0,000E+0	1,706E+2	6,311E+1	0,000E+0	1,372E-1	1,355E-1	0,000E+0	0	1000
61,027	14,000	0,100	1,410E+1	0,000E+0	1,708E+2	6,313E+1	0,000E+0	1,384E-1	1,365E-1	0,000E+0	0	1000
62,027	13,800	0,100	1,390E+1	0,000E+0	1,707E+2	6,305E+1	0,000E+0	1,375E-1	1,360E-1	0,000E+0	0	1000
63,027	13,800	0,100	1,390E+1	0,000E+0	1,707E+2	6,305E+1	0,000E+0	1,375E-1	1,360E-1	0,000E+0	0	1000
64,027	13,800	0,100	1,390E+1	0,000E+0	1,707E+2	6,305E+1	0,000E+0	1,375E-1	1,360E-1	0,000E+0	0	1000
65,028	13,800	0,100	1,390E+1	0,000E+0	1,707E+2	6,305E+1	0,000E+0	1,375E-1	1,360E-1	0,000E+0	0	1000
