t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)	n_bracos	n_res
100,037	0,100	0,000	1,000E-1	0,000E+0	5,177E+1	3,250E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
0,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,850E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
1,008	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,850E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
2,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,850E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
3,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,850E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
4,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,860E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
5,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,850E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
6,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,860E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
7,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0	2,860E+0	0,000E+0	0,000E+0	0,000E+0	0,000E+0	0	1000
8,010	0,000	0,100	1,000E-1	0,000E+0	4,010E+1	3,962E+1	0,000E+0	0,000E+0	2,234E+0	0,000E+0	0	1000
9,011	0,100	0,200	3,000E-1	0,000E+0	5,414E+1	5,867E+1	0,000E+0	0,000E+0	5,253E+0	0,000E+0	0	1000
10,011	14,800	0,400	1,520E+1	0,000E+0	9,637E+1	5,643E+1	0,000E+0	8,405E-1	3,029E+0	0,000E+0	0	1000
11,011	42,300	0,200	4,250E+1	0,000E+0	1,745E+2	6,396E+1	0,000E+0	5,704E-1	5,629E-1	0,000E+0	0	1000
12,011	42,300	0,200	4,250E+1	0,000E+0	1,745E+2	6,396E+1	0,000E+0	5,704E-1	5,629E-1	0,000E+0	0	1000
13,012	7,500	0,100	7,600E+0	0,000E+0	1,610E+2	5,552E+1	0,000E+0	8,560E-2	8,470E-2	0,000E+0	0	1000
14,012	10,800	0,000	1,080E+1	0,000E+0	1,619E+2	6,103E+1	0,000E+0	1,191E-1	1,174E-1	0,000E+0	0	1000
15,012	18,100	0,100	1,820E+1	0,000E+0	1,692E+2	6,497E+1	0,000E+0	1,760E-1	1,735E-1	0,000E+0	0	1000
