t	IF	IR	VF	VR	VelSP	VelRE
36,021	0,031	0,000	1,750E+0	2,400E+1	3,500E+3	3,505E+3
37,022	0,031	0,000	1,910E+0	2,400E+1	3,500E+3	3,504E+3
38,022	0,035	0,000	2,140E+0	2,400E+1	3,500E+3	3,492E+3
39,021	0,039	0,000	2,140E+0	2,400E+1	3,500E+3	3,493E+3
40,023	0,039	0,000	2,320E+0	2,400E+1	3,500E+3	3,491E+3
41,022	0,044	0,000	2,540E+0	2,400E+1	3,500E+3	3,499E+3
42,024	0,048	0,000	2,540E+0	2,400E+1	3,500E+3	3,507E+3
43,025	0,048	0,000	2,720E+0	2,400E+1	3,500E+3	3,494E+3
44,025	0,051	0,000	2,940E+0	2,400E+1	3,500E+3	3,506E+3
45,025	0,055	0,000	2,940E+0	2,400E+1	3,500E+3	3,501E+3
46,025	0,055	0,000	3,110E+0	2,400E+1	3,500E+3	3,498E+3
47,026	0,059	0,000	3,280E+0	2,400E+1	3,500E+3	3,500E+3
48,025	0,063	0,000	3,280E+0	2,400E+1	3,500E+3	3,504E+3
49,026	0,063	0,000	3,510E+0	2,400E+1	3,500E+3	3,492E+3
50,026	0,067	0,000	3,680E+0	2,400E+1	3,500E+3	3,507E+3
51,025	0,067	0,000	3,680E+0	2,400E+1	3,500E+3	3,496E+3
52,026	0,069	0,000	3,850E+0	2,400E+1	3,500E+3	3,501E+3
53,025	0,073	0,000	4,020E+0	2,400E+1	3,500E+3	3,509E+3
54,026	0,076	0,000	4,020E+0	2,400E+1	3,500E+3	3,503E+3
55,025	0,076	0,000	4,210E+0	2,400E+1	3,500E+3	3,500E+3
56,026	0,080	0,000	4,370E+0	2,400E+1	3,500E+3	3,494E+3
57,026	0,083	0,000	4,370E+0	2,400E+1	3,500E+3	3,498E+3
58,025	0,083	0,000	4,530E+0	2,400E+1	3,500E+3	3,440E+3
59,027	0,086	0,000	4,700E+0	2,400E+1	3,500E+3	3,494E+3
60,026	0,090	0,000	4,700E+0	2,400E+1	3,500E+3	3,501E+3
61,028	0,090	0,000	4,890E+0	2,400E+1	3,500E+3	3,500E+3
62,028	0,093	0,000	5,040E+0	2,400E+1	3,500E+3	3,504E+3
63,029	0,096	0,000	5,040E+0	2,400E+1	3,500E+3	3,498E+3
64,028	0,096	0,000	5,220E+0	2,400E+1	3,500E+3	3,500E+3
65,029	0,098	0,000	5,320E+0	2,400E+1	3,500E+3	3,496E+3
66,029	0,101	0,000	5,320E+0	2,400E+1	3,500E+3	3,503E+3
67,030	0,101	0,000	5,450E+0	2,400E+1	3,500E+3	3,505E+3
68,029	0,104	0,000	5,580E+0	2,400E+1	3,500E+3	3,506E+3
69,031	0,106	0,000	5,580E+0	2,400E+1	3,500E+3	3,489E+3
70,032	0,106	0,000	5,690E+0	2,400E+1	3,500E+3	3,501E+3
71,032	0,108	0,000	5,810E+0	2,400E+1	3,500E+3	3,506E+3
72,033	0,110	0,000	5,810E+0	2,400E+1	3,500E+3	3,487E+3
73,032	0,110	0,000	5,920E+0	2,400E+1	3,500E+3	3,517E+3
74,033	0,112	0,000	6,030E+0	2,400E+1	3,500E+3	3,499E+3
75,034	0,114	0,000	6,030E+0	2,400E+1	3,500E+3	3,447E+3
76,034	0,114	0,000	6,110E+0	2,400E+1	3,500E+3	3,503E+3
77,034	0,116	0,000	6,180E+0	2,400E+1	3,500E+3	3,488E+3
78,033	0,117	0,000	6,180E+0	2,400E+1	3,500E+3	3,518E+3
79,034	0,117	0,000	6,270E+0	2,400E+1	3,500E+3	3,489E+3
80,034	0,119	0,000	6,340E+0	2,400E+1	3,500E+3	3,477E+3
81,036	0,132	0,000	6,340E+0	2,400E+1	3,500E+3	3,481E+3
82,036	0,132	0,000	7,120E+0	2,400E+1	3,500E+3	3,490E+3
83,036	0,136	0,000	7,270E+0	2,400E+1	3,500E+3	3,504E+3
84,036	0,142	0,000	7,270E+0	2,400E+1	3,500E+3	3,502E+3
85,035	0,142	0,000	7,550E+0	2,400E+1	3,500E+3	3,488E+3
86,036	0,146	0,000	7,770E+0	2,400E+1	3,500E+3	3,481E+3
87,035	0,150	0,000	7,770E+0	2,400E+1	3,500E+3	3,498E+3
88,036	0,150	0,000	7,970E+0	2,400E+1	3,500E+3	3,498E+3
89,037	0,152	0,000	8,090E+0	2,400E+1	3,500E+3	3,507E+3
90,037	0,156	0,000	8,090E+0	2,400E+1	3,500E+3	3,507E+3
91,037	0,156	0,000	8,260E+0	2,400E+1	3,500E+3	3,459E+3
92,036	0,158	0,000	8,350E+0	2,400E+1	3,500E+3	3,496E+3
93,037	0,160	0,000	8,350E+0	2,400E+1	3,500E+3	3,488E+3
94,036	0,160	0,000	8,470E+0	2,400E+1	3,500E+3	3,492E+3
95,036	0,162	0,000	8,550E+0	2,400E+1	3,500E+3	3,501E+3
96,037	0,164	0,000	8,640E+0	2,400E+1	3,500E+3	3,503E+3
97,036	0,164	0,000	8,640E+0	2,400E+1	3,500E+3	3,491E+3
98,037	0,165	0,000	8,710E+0	2,400E+1	3,500E+3	3,503E+3
99,036	0,166	0,000	8,710E+0	2,400E+1	3,500E+3	3,507E+3
100,038	0,166	0,000	8,760E+0	2,400E+1	3,500E+3	3,500E+3
101,037	0,168	0,000	8,830E+0	2,400E+1	3,500E+3	3,505E+3
102,039	0,169	0,000	8,830E+0	2,400E+1	3,500E+3	3,490E+3
103,039	0,169	0,000	8,900E+0	2,400E+1	3,500E+3	3,496E+3
104,038	0,170	0,000	8,930E+0	2,400E+1	3,500E+3	3,493E+3
105,040	0,171	0,000	8,930E+0	2,400E+1	3,500E+3	3,491E+3
106,039	0,171	0,000	8,980E+0	2,400E+1	3,500E+3	3,498E+3
107,040	0,171	0,000	9,010E+0	2,400E+1	3,500E+3	3,514E+3
108,039	0,172	0,000	9,010E+0	2,400E+1	3,500E+3	3,504E+3
109,041	0,172	0,000	9,060E+0	2,400E+1	3,500E+3	3,502E+3
110,041	0,172	0,000	9,080E+0	2,400E+1	3,500E+3	3,500E+3
111,040	0,172	0,000	9,080E+0	2,400E+1	3,500E+3	3,506E+3
112,042	0,173	0,000	9,110E+0	2,400E+1	3,500E+3	3,502E+3
113,041	0,174	0,000	9,140E+0	2,400E+1	3,500E+3	3,494E+3
114,042	0,174	0,000	9,140E+0	2,400E+1	3,500E+3	3,499E+3
115,042	0,174	0,000	9,150E+0	2,400E+1	3,500E+3	3,497E+3
116,042	0,174	0,000	9,180E+0	2,400E+1	3,500E+3	3,493E+3
117,043	0,174	0,000	9,180E+0	2,400E+1	3,500E+3	3,500E+3
118,042	0,175	0,000	9,180E+0	2,400E+1	3,500E+3	3,496E+3
119,043	0,175	0,000	9,180E+0	2,400E+1	3,500E+3	3,485E+3
120,043	0,175	0,000	9,190E+0	2,400E+1	3,500E+3	3,489E+3
121,045	0,175	0,000	9,190E+0	2,400E+1	3,500E+3	3,496E+3
122,046	0,175	0,000	9,190E+0	2,400E+1	3,500E+3	3,492E+3
123,046	0,175	0,000	9,200E+0	2,400E+1	3,500E+3	3,502E+3
124,046	0,175	0,000	9,200E+0	2,400E+1	3,500E+3	3,494E+3
125,045	0,175	0,000	9,200E+0	2,400E+1	3,500E+3	3,496E+3
126,046	0,175	0,000	9,200E+0	2,400E+1	3,500E+3	3,487E+3
127,045	0,175	0,000	9,200E+0	2,400E+1	3,500E+3	3,501E+3
128,046	0,175	0,000	9,200E+0	2,400E+1	3,500E+3	3,502E+3
129,045	0,175	0,000	9,210E+0	2,400E+1	3,500E+3	3,507E+3
130,046	0,175	0,000	9,230E+0	2,400E+1	3,500E+3	3,513E+3
131,045	0,175	0,000	9,230E+0	2,400E+1	3,500E+3	3,543E+3
132,046	0,162	0,000	8,450E+0	2,400E+1	3,500E+3	3,508E+3
133,046	0,156	0,000	8,450E+0	2,400E+1	3,500E+3	3,507E+3
134,045	0,156	0,000	8,210E+0	2,400E+1	3,500E+3	3,504E+3
135,046	0,152	0,000	8,050E+0	2,400E+1	3,500E+3	3,517E+3
136,046	0,148	0,000	7,800E+0	2,400E+1	3,500E+3	3,512E+3
137,048	0,148	0,000	7,800E+0	2,400E+1	3,500E+3	3,506E+3
138,047	0,143	0,000	7,610E+0	2,400E+1	3,500E+3	3,492E+3
139,048	0,141	0,000	7,430E+0	2,400E+1	3,500E+3	3,504E+3
140,048	0,141	0,000	7,430E+0	2,400E+1	3,500E+3	3,500E+3
141,047	0,138	0,000	7,300E+0	2,400E+1	3,500E+3	3,489E+3
142,049	0,135	0,000	7,140E+0	2,400E+1	3,500E+3	3,504E+3
143,049	0,135	0,000	7,140E+0	2,400E+1	3,500E+3	3,507E+3
144,050	0,133	0,000	7,050E+0	2,400E+1	3,500E+3	3,494E+3
145,049	0,124	0,000	6,590E+0	2,400E+1	3,500E+3	3,506E+3
146,051	0,124	0,000	6,590E+0	2,400E+1	3,500E+3	3,501E+3
147,051	0,120	0,000	6,320E+0	2,400E+1	3,500E+3	3,499E+3
148,050	0,117	0,000	6,230E+0	2,400E+1	3,500E+3	3,497E+3
149,051	0,117	0,000	6,230E+0	2,400E+1	3,500E+3	3,498E+3
150,050	0,114	0,000	6,030E+0	2,400E+1	3,500E+3	3,496E+3
151,051	0,110	0,000	5,920E+0	2,400E+1	3,500E+3	3,502E+3
152,051	0,110	0,000	5,920E+0	2,400E+1	3,500E+3	3,504E+3
153,051	0,107	0,000	5,700E+0	2,400E+1	3,500E+3	3,499E+3
154,051	0,104	0,000	5,570E+0	2,400E+1	3,500E+3	3,498E+3
155,050	0,104	0,000	5,570E+0	2,400E+1	3,500E+3	3,503E+3
156,052	0,102	0,000	5,420E+0	2,400E+1	3,500E+3	3,496E+3
157,051	0,099	0,000	5,290E+0	2,400E+1	3,500E+3	3,503E+3
158,052	0,099	0,000	5,290E+0	2,400E+1	3,500E+3	3,509E+3
159,052	0,096	0,000	5,150E+0	2,400E+1	3,500E+3	3,498E+3
160,051	0,094	0,000	5,050E+0	2,400E+1	3,500E+3	3,494E+3
161,052	0,094	0,000	5,050E+0	2,400E+1	3,500E+3	3,510E+3
162,051	0,091	0,000	4,930E+0	2,400E+1	3,500E+3	3,498E+3
163,053	0,089	0,000	4,820E+0	2,400E+1	3,500E+3	3,510E+3
164,052	0,089	0,000	4,820E+0	2,400E+1	3,500E+3	3,489E+3
165,053	0,087	0,000	4,710E+0	2,400E+1	3,500E+3	3,508E+3
166,053	0,085	0,000	4,620E+0	2,400E+1	3,500E+3	3,502E+3
167,052	0,085	0,000	4,620E+0	2,400E+1	3,500E+3	3,494E+3
168,053	0,084	0,000	4,520E+0	2,400E+1	3,500E+3	3,502E+3
169,053	0,082	0,000	4,420E+0	2,400E+1	3,500E+3	3,514E+3
170,054	0,082	0,000	4,420E+0	2,400E+1	3,500E+3	3,485E+3
171,053	0,080	0,000	4,340E+0	2,400E+1	3,500E+3	3,510E+3
172,054	0,078	0,000	4,270E+0	2,400E+1	3,500E+3	3,500E+3
173,054	0,078	0,000	4,270E+0	2,400E+1	3,500E+3	3,503E+3
174,053	0,076	0,000	4,170E+0	2,400E+1	3,500E+3	3,497E+3
175,054	0,055	0,000	3,000E-1	2,400E+1	3,500E+3	3,551E+3
176,053	0,055	0,000	3,000E-1	2,400E+1	3,500E+3	3,551E+3
177,054	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,491E+3
178,053	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,441E+3
179,054	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,512E+3
180,054	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,512E+3
181,053	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,493E+3
182,054	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
183,053	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,489E+3
184,055	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	3,383E+3
185,055	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	2,852E+3
186,054	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	2,317E+3
187,055	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	1,827E+3
188,054	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	1,506E+3
