t	IF	IR	VF	VR	VelSP	VelRE
38,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
39,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
40,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
41,012	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,501E+3
42,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
43,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
44,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
45,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,512E+3
46,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
47,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,504E+3
48,013	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
49,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,482E+3
50,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
51,014	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,504E+3
52,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
53,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,508E+3
54,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,493E+3
55,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,507E+3
56,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,489E+3
57,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,495E+3
58,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
59,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,487E+3
60,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
61,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
62,015	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
63,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,515E+3
64,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,486E+3
65,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,504E+3
66,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
67,016	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,514E+3
68,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
69,017	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
70,019	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
71,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,487E+3
72,019	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,489E+3
73,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,490E+3
74,019	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
75,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,478E+3
76,020	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
77,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
78,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,501E+3
79,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
80,022	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,507E+3
81,021	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,506E+3
82,022	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,513E+3
83,023	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
84,023	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
85,023	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,511E+3
86,022	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,495E+3
87,023	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,512E+3
88,022	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,487E+3
89,023	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,504E+3
90,024	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
91,023	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
92,024	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,493E+3
93,024	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,489E+3
94,025	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
95,024	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
96,025	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
97,025	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
98,024	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,506E+3
99,026	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,511E+3
100,026	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
101,027	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
102,026	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
103,027	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
104,028	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
105,027	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,480E+3
106,028	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,507E+3
107,028	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,501E+3
108,029	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
109,028	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
110,029	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,513E+3
111,029	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
112,028	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
113,029	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,501E+3
114,028	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,493E+3
115,029	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
116,030	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
117,030	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,511E+3
118,030	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,516E+3
119,030	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
120,031	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
121,030	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,487E+3
122,031	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
123,032	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
124,032	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,506E+3
125,033	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,507E+3
126,032	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,502E+3
127,033	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
128,032	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
129,033	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
130,033	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
131,033	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,487E+3
132,034	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,510E+3
133,034	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
134,034	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,511E+3
135,035	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
136,034	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,498E+3
137,035	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
138,036	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
139,036	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,519E+3
140,036	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
141,035	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,514E+3
142,037	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,499E+3
143,036	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
144,037	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,496E+3
145,037	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,508E+3
146,036	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
147,037	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,510E+3
148,036	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,495E+3
149,036	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,516E+3
150,038	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,503E+3
151,037	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
152,038	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
153,039	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
154,039	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,493E+3
155,040	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,504E+3
156,039	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,506E+3
157,039	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,509E+3
158,041	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,505E+3
159,040	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,500E+3
160,041	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,497E+3
161,041	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,518E+3
162,041	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,507E+3
163,042	0,000	0,000	3,000E-1	2,400E+1	3,500E+3	3,494E+3
164,041	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	3,293E+3
165,042	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	2,746E+3
166,041	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	2,205E+3
167,042	0,000	0,000	3,000E-1	2,400E+1	0,000E+0	1,936E+3
